23,select * from sppLines where specObjId=#
2019-04-22 01:31:00,1
2019-04-22 02:53:00,1
2019-04-22 04:01:00,1
2019-04-22 04:49:00,1
2019-04-22 05:18:00,1
2019-04-22 06:19:00,1
2019-04-22 06:36:00,1
2019-04-22 08:02:00,1
2019-04-22 09:04:00,1
2019-04-22 09:30:00,2
2019-04-22 09:41:00,1
2019-04-22 09:59:00,1
2019-04-22 12:54:00,1
2019-04-22 12:58:00,1
2019-04-22 13:15:00,1
2019-04-22 13:30:00,1
2019-04-22 13:43:00,1
2019-04-22 14:19:00,1
2019-04-22 14:26:00,1
2019-04-22 14:35:00,1
2019-04-22 17:01:00,1
2019-04-22 20:13:00,1
