2,"select dbo.fGetUrlSpecImg(s.specObjId), c.plate, c.mjd, c.fiberid   into mydb.UrlSpecImg_gaiasdss   from SpecObjAll as s, mydb.gaiasdss_pmf as c     where s.plate=c.plate and s.mjd=c.mjd and s.fiberID=c.fiberid"
2019-04-22 06:20:00,2
