432,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-22 00:00:00,1
2019-04-22 00:02:00,1
2019-04-22 00:03:00,1
2019-04-22 00:05:00,1
2019-04-22 00:07:00,1
2019-04-22 00:09:00,1
2019-04-22 00:11:00,1
2019-04-22 00:12:00,1
2019-04-22 00:14:00,1
2019-04-22 00:16:00,1
2019-04-22 00:18:00,1
2019-04-22 00:19:00,1
2019-04-22 00:22:00,1
2019-04-22 00:24:00,1
2019-04-22 00:27:00,1
2019-04-22 00:29:00,1
2019-04-22 00:32:00,1
2019-04-22 00:35:00,1
2019-04-22 00:38:00,1
2019-04-22 00:42:00,1
2019-04-22 00:44:00,1
2019-04-22 00:46:00,1
2019-04-22 00:48:00,1
2019-04-22 00:50:00,1
2019-04-22 00:51:00,1
2019-04-22 00:55:00,1
2019-04-22 00:57:00,1
2019-04-22 00:59:00,1
2019-04-22 01:00:00,1
2019-04-22 01:02:00,1
2019-04-22 01:03:00,1
2019-04-22 01:04:00,1
2019-04-22 01:06:00,1
2019-04-22 01:08:00,1
2019-04-22 01:10:00,1
2019-04-22 01:11:00,1
2019-04-22 01:13:00,1
2019-04-22 01:15:00,1
2019-04-22 01:17:00,1
2019-04-22 01:19:00,1
2019-04-22 01:21:00,1
2019-04-22 01:22:00,1
2019-04-22 01:24:00,1
2019-04-22 01:26:00,1
2019-04-22 01:28:00,1
2019-04-22 01:30:00,1
2019-04-22 01:32:00,1
2019-04-22 01:34:00,1
2019-04-22 01:35:00,1
2019-04-22 01:37:00,1
2019-04-22 01:39:00,1
2019-04-22 01:41:00,1
2019-04-22 01:43:00,1
2019-04-22 01:44:00,1
2019-04-22 01:46:00,1
2019-04-22 01:48:00,1
2019-04-22 01:50:00,1
2019-04-22 01:52:00,1
2019-04-22 01:54:00,1
2019-04-22 01:56:00,1
2019-04-22 01:58:00,1
2019-04-22 02:00:00,1
2019-04-22 02:01:00,1
2019-04-22 02:04:00,1
2019-04-22 02:10:00,1
2019-04-22 02:13:00,1
2019-04-22 02:15:00,1
2019-04-22 02:17:00,1
2019-04-22 02:19:00,1
2019-04-22 02:20:00,1
2019-04-22 02:23:00,1
2019-04-22 02:25:00,1
2019-04-22 02:27:00,1
2019-04-22 02:29:00,1
2019-04-22 02:32:00,1
2019-04-22 02:33:00,1
2019-04-22 02:35:00,1
2019-04-22 02:37:00,1
2019-04-22 02:39:00,1
2019-04-22 02:40:00,1
2019-04-22 02:42:00,1
2019-04-22 02:44:00,1
2019-04-22 02:45:00,1
2019-04-22 02:47:00,1
2019-04-22 02:49:00,1
2019-04-22 02:51:00,1
2019-04-22 02:52:00,1
2019-04-22 02:54:00,1
2019-04-22 02:56:00,1
2019-04-22 02:58:00,1
2019-04-22 03:00:00,1
2019-04-22 03:02:00,1
2019-04-22 03:06:00,1
2019-04-22 03:11:00,1
2019-04-22 03:14:00,1
2019-04-22 03:17:00,1
2019-04-22 03:19:00,1
2019-04-22 03:21:00,1
2019-04-22 03:23:00,1
2019-04-22 03:24:00,1
2019-04-22 03:26:00,1
2019-04-22 03:28:00,1
2019-04-22 03:29:00,1
2019-04-22 03:31:00,1
2019-04-22 03:32:00,1
2019-04-22 03:34:00,1
2019-04-22 03:36:00,1
2019-04-22 03:38:00,1
2019-04-22 03:40:00,1
2019-04-22 03:42:00,1
2019-04-22 03:45:00,1
2019-04-22 03:47:00,1
2019-04-22 03:49:00,1
2019-04-22 03:51:00,1
2019-04-22 03:54:00,1
2019-04-22 03:56:00,1
2019-04-22 03:58:00,1
2019-04-22 04:00:00,1
2019-04-22 04:02:00,1
2019-04-22 04:07:00,1
2019-04-22 04:09:00,1
2019-04-22 04:12:00,1
2019-04-22 04:14:00,1
2019-04-22 04:16:00,1
2019-04-22 04:18:00,1
2019-04-22 04:20:00,1
2019-04-22 04:23:00,1
2019-04-22 04:25:00,1
2019-04-22 04:27:00,1
2019-04-22 04:33:00,1
2019-04-22 04:40:00,1
2019-04-22 04:42:00,1
2019-04-22 04:46:00,1
2019-04-22 04:49:00,1
2019-04-22 04:51:00,1
2019-04-22 04:53:00,1
2019-04-22 04:55:00,1
2019-04-22 04:58:00,1
2019-04-22 05:00:00,1
2019-04-22 05:02:00,1
2019-04-22 05:04:00,1
2019-04-22 05:06:00,1
2019-04-22 05:09:00,1
2019-04-22 05:11:00,1
2019-04-22 05:13:00,1
2019-04-22 05:15:00,1
2019-04-22 05:17:00,1
2019-04-22 05:20:00,1
2019-04-22 05:21:00,1
2019-04-22 05:24:00,1
2019-04-22 05:26:00,1
2019-04-22 05:28:00,1
2019-04-22 05:30:00,1
2019-04-22 05:31:00,1
2019-04-22 05:33:00,1
2019-04-22 05:35:00,1
2019-04-22 05:36:00,1
2019-04-22 05:39:00,1
2019-04-22 05:41:00,1
2019-04-22 05:43:00,1
2019-04-22 05:45:00,1
