1,"SELECT objID, ra, dec, z, zErr, fiberMag_r, dered_u as u_mag, dered_g as g_mag, dered_r as r_mag, dered_i as i_mag, dered_z as z_mag, flags, type FROM SpecPhoto WHERE zWarning = # AND class = &&& AND z < # AND mode = #"
2019-04-22 14:48:00,1
