26,select * from sppParams where specObjId=#
2019-04-22 00:04:00,1
2019-04-22 00:12:00,1
2019-04-22 01:06:00,1
2019-04-22 02:30:00,1
2019-04-22 03:20:00,1
2019-04-22 03:24:00,1
2019-04-22 03:30:00,1
2019-04-22 04:09:00,1
2019-04-22 04:19:00,1
2019-04-22 04:36:00,1
2019-04-22 06:04:00,1
2019-04-22 07:39:00,1
2019-04-22 07:43:00,1
2019-04-22 07:59:00,1
2019-04-22 09:52:00,1
2019-04-22 10:12:00,1
2019-04-22 12:10:00,1
2019-04-22 13:00:00,1
2019-04-22 14:05:00,1
2019-04-22 14:15:00,1
2019-04-22 15:11:00,1
2019-04-22 16:03:00,1
2019-04-22 17:17:00,1
2019-04-22 17:29:00,1
2019-04-22 17:38:00,1
2019-04-22 23:09:00,1
