30,select distinct parent from DBViewCols where viewname=&&&
2019-08-09 03:06:00,1
2019-08-09 03:07:00,1
2019-08-09 03:10:00,1
2019-08-09 03:14:00,1
2019-08-09 04:19:00,1
2019-08-09 07:09:00,1
2019-08-09 09:15:00,1
2019-08-09 09:52:00,2
2019-08-09 10:32:00,1
2019-08-09 10:46:00,1
2019-08-09 12:17:00,1
2019-08-09 14:25:00,2
2019-08-09 14:26:00,1
2019-08-09 14:28:00,2
2019-08-09 14:29:00,4
2019-08-09 14:30:00,1
2019-08-09 14:31:00,1
2019-08-09 14:34:00,1
2019-08-09 14:35:00,1
2019-08-09 15:24:00,1
2019-08-09 15:26:00,1
2019-08-09 18:11:00,2
2019-08-09 20:18:00,1
