52,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-09 00:00:00,1
2019-08-09 00:02:00,1
2019-08-09 00:04:00,1
2019-08-09 00:06:00,1
2019-08-09 00:07:00,1
2019-08-09 00:10:00,1
2019-08-09 00:12:00,1
2019-08-09 00:13:00,1
2019-08-09 00:16:00,1
2019-08-09 00:18:00,1
2019-08-09 00:21:00,2
2019-08-09 00:25:00,1
2019-08-09 00:26:00,1
2019-08-09 00:28:00,1
2019-08-09 00:31:00,1
2019-08-09 00:40:00,1
2019-08-09 00:42:00,1
2019-08-09 00:47:00,1
2019-08-09 04:55:00,1
2019-08-09 04:56:00,1
2019-08-09 04:59:00,1
2019-08-09 05:06:00,1
2019-08-09 05:07:00,1
2019-08-09 05:08:00,1
2019-08-09 05:10:00,1
2019-08-09 05:12:00,1
2019-08-09 05:19:00,1
2019-08-09 05:20:00,1
2019-08-09 05:21:00,1
2019-08-09 05:28:00,1
2019-08-09 05:34:00,1
2019-08-09 05:41:00,1
2019-08-09 08:26:00,1
2019-08-09 08:31:00,1
2019-08-09 08:39:00,1
2019-08-09 23:18:00,1
2019-08-09 23:19:00,1
2019-08-09 23:20:00,1
2019-08-09 23:22:00,1
2019-08-09 23:24:00,1
2019-08-09 23:27:00,1
2019-08-09 23:29:00,1
2019-08-09 23:30:00,1
2019-08-09 23:34:00,1
2019-08-09 23:37:00,2
2019-08-09 23:41:00,1
2019-08-09 23:43:00,1
2019-08-09 23:46:00,1
2019-08-09 23:47:00,1
2019-08-09 23:49:00,1
