9661,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-08-09 20:25:00,23
2019-08-09 20:26:00,21
2019-08-09 20:27:00,22
2019-08-09 20:28:00,22
2019-08-09 20:29:00,21
2019-08-09 20:30:00,22
2019-08-09 20:31:00,22
2019-08-09 20:32:00,22
2019-08-09 20:33:00,21
2019-08-09 20:34:00,22
2019-08-09 20:35:00,21
2019-08-09 20:36:00,21
2019-08-09 20:37:00,20
2019-08-09 20:38:00,21
2019-08-09 20:39:00,21
2019-08-09 20:40:00,21
2019-08-09 20:41:00,21
2019-08-09 20:42:00,21
2019-08-09 20:43:00,22
2019-08-09 20:44:00,21
2019-08-09 20:45:00,19
2019-08-09 20:46:00,18
2019-08-09 20:47:00,13
2019-08-09 20:48:00,13
2019-08-09 20:49:00,4
