158,select * from dbo.fDocColumns(&&&)
2019-08-09 01:08:00,1
2019-08-09 01:30:00,1
2019-08-09 01:38:00,1
2019-08-09 01:44:00,1
2019-08-09 02:32:00,1
2019-08-09 03:07:00,1
2019-08-09 03:11:00,2
2019-08-09 03:27:00,1
2019-08-09 03:48:00,1
2019-08-09 04:10:00,1
2019-08-09 04:13:00,1
2019-08-09 04:19:00,1
2019-08-09 04:25:00,1
2019-08-09 04:41:00,2
2019-08-09 04:49:00,2
2019-08-09 05:00:00,1
2019-08-09 05:38:00,1
2019-08-09 06:05:00,1
2019-08-09 06:21:00,1
2019-08-09 07:05:00,1
2019-08-09 07:09:00,1
2019-08-09 07:23:00,1
2019-08-09 07:25:00,1
2019-08-09 07:27:00,2
2019-08-09 07:33:00,4
2019-08-09 07:34:00,1
2019-08-09 07:40:00,1
2019-08-09 08:09:00,1
2019-08-09 08:16:00,1
2019-08-09 08:19:00,1
2019-08-09 08:28:00,1
2019-08-09 08:32:00,1
2019-08-09 08:51:00,1
2019-08-09 08:52:00,1
2019-08-09 09:15:00,1
2019-08-09 09:40:00,1
2019-08-09 09:52:00,2
2019-08-09 09:56:00,1
2019-08-09 10:44:00,1
2019-08-09 10:46:00,1
2019-08-09 11:55:00,1
2019-08-09 12:11:00,1
2019-08-09 13:01:00,2
2019-08-09 13:02:00,2
2019-08-09 13:18:00,2
2019-08-09 13:24:00,1
2019-08-09 13:28:00,1
2019-08-09 14:10:00,2
2019-08-09 14:23:00,1
2019-08-09 14:24:00,1
2019-08-09 14:25:00,2
2019-08-09 14:26:00,3
2019-08-09 14:27:00,1
2019-08-09 14:28:00,4
2019-08-09 14:29:00,9
2019-08-09 14:30:00,3
2019-08-09 14:31:00,3
2019-08-09 14:33:00,2
2019-08-09 14:35:00,1
2019-08-09 14:36:00,1
2019-08-09 14:40:00,2
2019-08-09 15:25:00,22
2019-08-09 15:34:00,1
2019-08-09 16:39:00,1
2019-08-09 17:39:00,2
2019-08-09 17:49:00,1
2019-08-09 18:10:00,2
2019-08-09 18:17:00,1
2019-08-09 18:34:00,2
2019-08-09 18:35:00,2
2019-08-09 19:55:00,2
2019-08-09 20:07:00,2
2019-08-09 20:10:00,1
2019-08-09 20:16:00,1
2019-08-09 20:18:00,3
2019-08-09 20:29:00,1
2019-08-09 20:46:00,2
2019-08-09 21:43:00,2
2019-08-09 22:25:00,2
2019-08-09 22:29:00,2
2019-08-09 22:30:00,2
2019-08-09 22:34:00,4
2019-08-09 22:54:00,2
2019-08-09 22:57:00,2
2019-08-09 23:51:00,2
2019-08-09 23:56:00,1
