141,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-08-09 07:48:00,2
2019-08-09 07:49:00,6
2019-08-09 07:50:00,2
2019-08-09 07:51:00,8
2019-08-09 07:52:00,4
2019-08-09 07:53:00,6
2019-08-09 07:54:00,4
2019-08-09 07:55:00,6
2019-08-09 07:56:00,2
2019-08-09 07:57:00,4
2019-08-09 07:58:00,4
2019-08-09 07:59:00,6
2019-08-09 08:00:00,4
2019-08-09 08:01:00,8
2019-08-09 08:02:00,2
2019-08-09 08:03:00,8
2019-08-09 08:04:00,2
2019-08-09 08:05:00,2
2019-08-09 08:06:00,8
2019-08-09 08:07:00,1
2019-08-09 08:08:00,9
2019-08-09 08:09:00,2
2019-08-09 08:10:00,8
2019-08-09 08:11:00,4
2019-08-09 08:12:00,5
2019-08-09 12:30:00,2
2019-08-09 12:31:00,2
2019-08-09 12:33:00,2
2019-08-09 12:34:00,2
2019-08-09 12:51:00,2
2019-08-09 12:52:00,2
2019-08-09 12:54:00,2
2019-08-09 12:56:00,2
2019-08-09 13:09:00,2
2019-08-09 13:10:00,2
2019-08-09 13:12:00,2
2019-08-09 13:14:00,2
