195,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-09 00:12:00,1
2019-08-09 00:13:00,2
2019-08-09 00:15:00,1
2019-08-09 00:16:00,1
2019-08-09 00:17:00,1
2019-08-09 00:18:00,1
2019-08-09 00:19:00,1
2019-08-09 00:21:00,1
2019-08-09 00:26:00,1
2019-08-09 00:29:00,1
2019-08-09 00:30:00,2
2019-08-09 00:32:00,1
2019-08-09 00:33:00,1
2019-08-09 00:34:00,1
2019-08-09 02:43:00,1
2019-08-09 02:48:00,1
2019-08-09 03:20:00,1
2019-08-09 03:43:00,1
2019-08-09 08:28:00,2
2019-08-09 09:12:00,1
2019-08-09 09:21:00,2
2019-08-09 09:22:00,2
2019-08-09 09:56:00,1
2019-08-09 10:51:00,1
2019-08-09 11:02:00,1
2019-08-09 11:09:00,1
2019-08-09 12:29:00,1
2019-08-09 12:43:00,1
2019-08-09 12:45:00,1
2019-08-09 12:48:00,1
2019-08-09 12:49:00,1
2019-08-09 12:50:00,1
2019-08-09 12:53:00,1
2019-08-09 12:54:00,1
2019-08-09 13:00:00,1
2019-08-09 13:01:00,1
2019-08-09 13:02:00,6
2019-08-09 13:04:00,1
2019-08-09 13:05:00,7
2019-08-09 13:06:00,13
2019-08-09 13:07:00,1
2019-08-09 13:08:00,1
2019-08-09 13:09:00,3
2019-08-09 13:10:00,16
2019-08-09 13:11:00,3
2019-08-09 13:13:00,1
2019-08-09 13:14:00,4
2019-08-09 13:15:00,1
2019-08-09 13:18:00,1
2019-08-09 13:19:00,1
2019-08-09 13:20:00,1
2019-08-09 13:21:00,1
2019-08-09 13:23:00,1
2019-08-09 13:25:00,1
2019-08-09 14:50:00,1
2019-08-09 15:45:00,1
2019-08-09 15:59:00,1
2019-08-09 16:01:00,1
2019-08-09 16:05:00,1
2019-08-09 16:08:00,1
2019-08-09 16:10:00,2
2019-08-09 16:12:00,2
2019-08-09 16:14:00,1
2019-08-09 16:18:00,1
2019-08-09 16:20:00,1
2019-08-09 16:21:00,1
2019-08-09 16:23:00,1
2019-08-09 16:24:00,1
2019-08-09 16:28:00,1
2019-08-09 16:31:00,1
2019-08-09 17:35:00,1
2019-08-09 17:36:00,1
2019-08-09 17:37:00,3
2019-08-09 18:37:00,1
2019-08-09 18:46:00,1
2019-08-09 18:47:00,1
2019-08-09 19:02:00,1
2019-08-09 19:03:00,1
2019-08-09 19:05:00,1
2019-08-09 19:06:00,1
2019-08-09 19:07:00,1
2019-08-09 19:08:00,1
2019-08-09 19:09:00,1
2019-08-09 19:11:00,1
2019-08-09 19:12:00,1
2019-08-09 19:13:00,2
2019-08-09 19:17:00,2
2019-08-09 19:18:00,2
2019-08-09 19:20:00,1
2019-08-09 19:21:00,2
2019-08-09 19:22:00,1
2019-08-09 19:23:00,1
2019-08-09 19:24:00,1
2019-08-09 19:25:00,2
2019-08-09 19:26:00,2
2019-08-09 19:28:00,1
2019-08-09 19:29:00,1
2019-08-09 19:30:00,2
2019-08-09 19:31:00,2
2019-08-09 19:32:00,1
2019-08-09 19:33:00,3
2019-08-09 19:34:00,1
2019-08-09 19:37:00,2
2019-08-09 20:34:00,1
2019-08-09 20:35:00,2
2019-08-09 20:36:00,2
2019-08-09 20:45:00,1
2019-08-09 20:46:00,3
2019-08-09 20:48:00,1
2019-08-09 20:50:00,2
2019-08-09 20:51:00,1
2019-08-09 20:57:00,4
2019-08-09 20:58:00,1
2019-08-09 20:59:00,1
2019-08-09 21:00:00,1
2019-08-09 21:08:00,1
2019-08-09 21:17:00,1
2019-08-09 21:21:00,1
2019-08-09 21:44:00,1
2019-08-09 21:50:00,1
2019-08-09 23:53:00,1
2019-08-09 23:55:00,1
