1,"SELECT top # id.plate_eu, spp.PLATE, spp.SPECOBJID, spp.TEFFADOP, spp.FEHADOP from mydb.eu_ids AS id, sppParams AS spp   WHERE id.plate_eu = spp.PLATE"
2019-08-09 11:49:00,1
