1326,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-09 00:00:00,2
2019-08-09 00:01:00,4
2019-08-09 00:03:00,1
2019-08-09 00:09:00,2
2019-08-09 00:10:00,2
2019-08-09 00:11:00,4
2019-08-09 00:13:00,1
2019-08-09 00:19:00,2
2019-08-09 00:20:00,2
2019-08-09 00:21:00,4
2019-08-09 00:23:00,1
2019-08-09 00:29:00,2
2019-08-09 00:30:00,2
2019-08-09 00:31:00,4
2019-08-09 00:33:00,1
2019-08-09 00:39:00,2
2019-08-09 00:40:00,2
2019-08-09 00:41:00,4
2019-08-09 00:43:00,1
2019-08-09 00:49:00,2
2019-08-09 00:50:00,2
2019-08-09 00:51:00,4
2019-08-09 00:53:00,1
2019-08-09 00:59:00,2
2019-08-09 01:00:00,2
2019-08-09 01:01:00,4
2019-08-09 01:03:00,1
2019-08-09 01:09:00,2
2019-08-09 01:10:00,2
2019-08-09 01:11:00,4
2019-08-09 01:13:00,1
2019-08-09 01:19:00,2
2019-08-09 01:20:00,2
2019-08-09 01:21:00,4
2019-08-09 01:23:00,1
2019-08-09 01:29:00,2
2019-08-09 01:30:00,2
2019-08-09 01:31:00,6
2019-08-09 01:33:00,2
2019-08-09 01:39:00,2
2019-08-09 01:40:00,2
2019-08-09 01:41:00,4
2019-08-09 01:43:00,2
2019-08-09 01:49:00,2
2019-08-09 01:50:00,2
2019-08-09 01:51:00,4
2019-08-09 01:53:00,2
2019-08-09 01:59:00,2
2019-08-09 02:00:00,2
2019-08-09 02:01:00,4
2019-08-09 02:03:00,1
2019-08-09 02:09:00,2
2019-08-09 02:10:00,2
2019-08-09 02:11:00,4
2019-08-09 02:13:00,1
2019-08-09 02:19:00,2
2019-08-09 02:20:00,2
2019-08-09 02:21:00,4
2019-08-09 02:23:00,1
2019-08-09 02:29:00,2
2019-08-09 02:30:00,2
2019-08-09 02:31:00,4
2019-08-09 02:33:00,1
2019-08-09 02:39:00,2
2019-08-09 02:40:00,2
2019-08-09 02:41:00,4
2019-08-09 02:43:00,1
2019-08-09 02:49:00,2
2019-08-09 02:50:00,2
2019-08-09 02:51:00,4
2019-08-09 02:53:00,1
2019-08-09 02:59:00,2
2019-08-09 03:00:00,2
2019-08-09 03:01:00,4
2019-08-09 03:03:00,1
2019-08-09 03:09:00,2
2019-08-09 03:10:00,2
2019-08-09 03:11:00,4
2019-08-09 03:13:00,1
2019-08-09 03:19:00,1
2019-08-09 03:20:00,3
2019-08-09 03:21:00,4
2019-08-09 03:23:00,1
2019-08-09 03:29:00,1
2019-08-09 03:30:00,3
2019-08-09 03:31:00,4
2019-08-09 03:33:00,1
2019-08-09 03:39:00,2
2019-08-09 03:40:00,2
2019-08-09 03:41:00,4
2019-08-09 03:43:00,1
2019-08-09 03:49:00,2
2019-08-09 03:50:00,2
2019-08-09 03:51:00,5
2019-08-09 03:53:00,1
2019-08-09 03:59:00,2
2019-08-09 04:00:00,2
2019-08-09 04:01:00,4
2019-08-09 04:03:00,1
2019-08-09 04:09:00,2
2019-08-09 04:10:00,2
2019-08-09 04:11:00,4
2019-08-09 04:13:00,1
2019-08-09 04:19:00,2
2019-08-09 04:20:00,2
2019-08-09 04:21:00,4
2019-08-09 04:23:00,1
2019-08-09 04:29:00,2
2019-08-09 04:30:00,2
2019-08-09 04:31:00,4
2019-08-09 04:33:00,1
2019-08-09 04:39:00,2
2019-08-09 04:40:00,2
2019-08-09 04:41:00,4
2019-08-09 04:43:00,1
2019-08-09 04:49:00,2
2019-08-09 04:50:00,2
2019-08-09 04:51:00,4
2019-08-09 04:53:00,1
2019-08-09 05:00:00,4
2019-08-09 05:01:00,4
2019-08-09 05:03:00,1
2019-08-09 05:10:00,4
2019-08-09 05:11:00,4
