56,select * from wise_xmatch x join wise_allsky a on x.wise_cntr=a.cntr where x.sdss_objid=#
2019-07-30 00:06:00,1
2019-07-30 00:07:00,1
2019-07-30 00:08:00,1
2019-07-30 00:09:00,1
2019-07-30 01:01:00,1
2019-07-30 01:02:00,1
2019-07-30 01:04:00,2
2019-07-30 01:05:00,1
2019-07-30 01:07:00,1
2019-07-30 01:09:00,1
2019-07-30 01:10:00,1
2019-07-30 01:11:00,1
2019-07-30 01:12:00,1
2019-07-30 01:14:00,1
2019-07-30 01:16:00,1
2019-07-30 01:17:00,1
2019-07-30 01:18:00,1
2019-07-30 01:19:00,1
2019-07-30 01:23:00,1
2019-07-30 01:24:00,1
2019-07-30 01:25:00,1
2019-07-30 01:27:00,1
2019-07-30 01:28:00,1
2019-07-30 01:30:00,1
2019-07-30 01:31:00,1
2019-07-30 01:33:00,1
2019-07-30 01:34:00,1
2019-07-30 01:37:00,1
2019-07-30 01:39:00,1
2019-07-30 01:40:00,1
2019-07-30 01:41:00,1
2019-07-30 01:42:00,1
2019-07-30 01:43:00,1
2019-07-30 01:45:00,1
2019-07-30 01:47:00,1
2019-07-30 01:48:00,1
2019-07-30 01:49:00,1
2019-07-30 01:50:00,1
2019-07-30 01:51:00,2
2019-07-30 01:53:00,1
2019-07-30 01:54:00,1
2019-07-30 01:55:00,1
2019-07-30 01:56:00,1
2019-07-30 01:57:00,1
2019-07-30 01:59:00,1
2019-07-30 02:02:00,1
2019-07-30 02:03:00,1
2019-07-30 02:04:00,1
2019-07-30 02:05:00,1
2019-07-30 02:44:00,1
2019-07-30 03:18:00,1
2019-07-30 09:47:00,1
2019-07-30 13:08:00,1
2019-07-30 13:55:00,1
