236,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-07-30 00:03:00,2
2019-07-30 00:07:00,1
2019-07-30 00:08:00,2
2019-07-30 00:10:00,2
2019-07-30 00:12:00,2
2019-07-30 00:14:00,2
2019-07-30 00:15:00,1
2019-07-30 00:16:00,1
2019-07-30 00:17:00,2
2019-07-30 00:26:00,2
2019-07-30 00:39:00,1
2019-07-30 00:40:00,1
2019-07-30 00:41:00,1
2019-07-30 00:42:00,1
2019-07-30 00:48:00,2
2019-07-30 00:55:00,1
2019-07-30 00:56:00,1
2019-07-30 00:58:00,2
2019-07-30 01:00:00,2
2019-07-30 01:02:00,2
2019-07-30 01:04:00,2
2019-07-30 01:06:00,2
2019-07-30 01:08:00,2
2019-07-30 01:14:00,1
2019-07-30 01:15:00,1
2019-07-30 01:17:00,2
2019-07-30 01:19:00,2
2019-07-30 01:21:00,2
2019-07-30 01:23:00,2
2019-07-30 01:28:00,2
2019-07-30 01:30:00,2
2019-07-30 01:32:00,1
2019-07-30 01:33:00,1
2019-07-30 01:37:00,1
2019-07-30 01:38:00,1
2019-07-30 01:41:00,1
2019-07-30 01:44:00,1
2019-07-30 01:52:00,2
2019-07-30 02:00:00,2
2019-07-30 02:02:00,1
2019-07-30 02:03:00,1
2019-07-30 02:04:00,1
2019-07-30 02:05:00,1
2019-07-30 02:08:00,2
2019-07-30 02:10:00,1
2019-07-30 02:11:00,1
2019-07-30 02:15:00,2
2019-07-30 02:22:00,1
2019-07-30 02:23:00,1
2019-07-30 02:25:00,2
2019-07-30 02:27:00,2
2019-07-30 02:29:00,2
2019-07-30 02:31:00,2
2019-07-30 02:38:00,2
2019-07-30 02:46:00,1
2019-07-30 02:51:00,1
2019-07-30 02:53:00,2
2019-07-30 02:55:00,2
2019-07-30 03:03:00,2
2019-07-30 03:06:00,2
2019-07-30 03:08:00,2
2019-07-30 03:10:00,2
2019-07-30 03:22:00,1
2019-07-30 03:23:00,1
2019-07-30 03:31:00,1
2019-07-30 03:32:00,1
2019-07-30 03:34:00,2
2019-07-30 03:36:00,2
2019-07-30 03:38:00,1
2019-07-30 03:39:00,1
2019-07-30 03:40:00,1
2019-07-30 03:41:00,1
2019-07-30 03:43:00,2
2019-07-30 03:51:00,2
2019-07-30 05:15:00,1
2019-07-30 05:16:00,1
2019-07-30 06:31:00,1
2019-07-30 06:32:00,1
2019-07-30 07:41:00,1
2019-07-30 07:42:00,1
2019-07-30 07:44:00,2
2019-07-30 07:51:00,2
2019-07-30 07:55:00,2
2019-07-30 08:02:00,2
2019-07-30 08:04:00,2
2019-07-30 08:06:00,2
2019-07-30 08:08:00,1
2019-07-30 08:09:00,1
2019-07-30 08:11:00,2
2019-07-30 08:13:00,1
2019-07-30 08:14:00,1
2019-07-30 08:27:00,1
2019-07-30 08:28:00,1
2019-07-30 08:34:00,1
2019-07-30 08:35:00,1
2019-07-30 08:37:00,2
2019-07-30 08:39:00,2
2019-07-30 08:45:00,1
2019-07-30 08:46:00,1
2019-07-30 08:48:00,1
2019-07-30 08:49:00,1
2019-07-30 08:51:00,2
2019-07-30 08:53:00,2
2019-07-30 09:00:00,2
2019-07-30 09:02:00,1
2019-07-30 09:03:00,1
2019-07-30 09:09:00,1
2019-07-30 09:10:00,1
2019-07-30 09:16:00,2
2019-07-30 09:21:00,1
2019-07-30 09:22:00,1
2019-07-30 09:24:00,1
2019-07-30 09:25:00,1
2019-07-30 09:28:00,2
2019-07-30 09:35:00,2
2019-07-30 09:43:00,2
2019-07-30 09:45:00,1
2019-07-30 09:46:00,1
2019-07-30 09:52:00,2
2019-07-30 10:00:00,2
2019-07-30 10:02:00,2
2019-07-30 10:08:00,1
2019-07-30 10:09:00,1
2019-07-30 10:11:00,2
2019-07-30 10:17:00,1
2019-07-30 10:18:00,1
2019-07-30 10:19:00,2
2019-07-30 10:25:00,1
2019-07-30 10:26:00,1
2019-07-30 10:28:00,2
2019-07-30 10:30:00,2
2019-07-30 10:34:00,2
2019-07-30 10:36:00,2
2019-07-30 10:39:00,2
2019-07-30 10:41:00,2
2019-07-30 10:43:00,2
2019-07-30 10:45:00,2
2019-07-30 10:47:00,2
2019-07-30 10:55:00,1
2019-07-30 10:56:00,1
2019-07-30 10:58:00,2
2019-07-30 11:04:00,1
2019-07-30 11:05:00,1
2019-07-30 11:07:00,2
2019-07-30 11:09:00,2
2019-07-30 11:14:00,1
2019-07-30 11:15:00,1
2019-07-30 11:17:00,2
2019-07-30 11:19:00,2
2019-07-30 11:21:00,1
2019-07-30 11:22:00,1
2019-07-30 11:23:00,1
2019-07-30 11:24:00,1
2019-07-30 11:31:00,1
2019-07-30 11:36:00,1
2019-07-30 11:37:00,1
2019-07-30 11:38:00,1
2019-07-30 11:44:00,1
2019-07-30 11:45:00,1
2019-07-30 11:52:00,1
2019-07-30 11:53:00,1
2019-07-30 11:54:00,1
