43,select * from SpecLineIndex where specObjId=#
2019-07-30 00:30:00,1
2019-07-30 01:03:00,1
2019-07-30 03:35:00,2
2019-07-30 04:46:00,1
2019-07-30 04:52:00,1
2019-07-30 05:11:00,1
2019-07-30 07:39:00,1
2019-07-30 07:45:00,1
2019-07-30 07:52:00,3
2019-07-30 08:55:00,1
2019-07-30 10:05:00,1
2019-07-30 10:09:00,1
2019-07-30 10:15:00,1
2019-07-30 11:07:00,2
2019-07-30 11:36:00,1
2019-07-30 11:37:00,2
2019-07-30 12:20:00,1
2019-07-30 12:57:00,1
2019-07-30 13:33:00,1
2019-07-30 14:31:00,1
2019-07-30 15:46:00,2
2019-07-30 16:32:00,1
2019-07-30 16:40:00,1
2019-07-30 16:41:00,1
2019-07-30 16:42:00,1
2019-07-30 17:10:00,1
2019-07-30 18:37:00,1
2019-07-30 19:05:00,1
2019-07-30 20:42:00,1
2019-07-30 21:11:00,1
2019-07-30 21:18:00,1
2019-07-30 21:35:00,1
2019-07-30 21:47:00,1
2019-07-30 21:52:00,1
2019-07-30 22:03:00,1
2019-07-30 22:36:00,1
2019-07-30 22:37:00,1
