211,select * from PhotozRF where objid=#
2019-07-30 00:06:00,1
2019-07-30 00:07:00,1
2019-07-30 00:08:00,2
2019-07-30 00:09:00,1
2019-07-30 00:37:00,1
2019-07-30 00:38:00,1
2019-07-30 01:00:00,1
2019-07-30 01:02:00,2
2019-07-30 01:03:00,1
2019-07-30 01:04:00,1
2019-07-30 01:05:00,1
2019-07-30 01:06:00,1
2019-07-30 01:07:00,1
2019-07-30 01:08:00,2
2019-07-30 01:10:00,1
2019-07-30 01:11:00,2
2019-07-30 01:13:00,1
2019-07-30 01:15:00,1
2019-07-30 01:16:00,1
2019-07-30 01:18:00,1
2019-07-30 01:19:00,1
2019-07-30 01:20:00,2
2019-07-30 01:21:00,1
2019-07-30 01:22:00,1
2019-07-30 01:23:00,1
2019-07-30 01:24:00,1
2019-07-30 01:25:00,1
2019-07-30 01:26:00,2
2019-07-30 01:27:00,1
2019-07-30 01:29:00,1
2019-07-30 01:30:00,2
2019-07-30 01:32:00,1
2019-07-30 01:33:00,3
2019-07-30 01:34:00,1
2019-07-30 01:36:00,1
2019-07-30 01:38:00,1
2019-07-30 01:39:00,1
2019-07-30 01:41:00,1
2019-07-30 01:42:00,1
2019-07-30 01:43:00,2
2019-07-30 01:46:00,1
2019-07-30 01:48:00,2
2019-07-30 01:49:00,1
2019-07-30 01:50:00,1
2019-07-30 01:51:00,2
2019-07-30 01:52:00,1
2019-07-30 01:54:00,2
2019-07-30 01:56:00,1
2019-07-30 01:57:00,1
2019-07-30 01:58:00,1
2019-07-30 02:00:00,1
2019-07-30 02:01:00,1
2019-07-30 02:02:00,2
2019-07-30 02:03:00,2
2019-07-30 02:04:00,1
2019-07-30 02:05:00,1
2019-07-30 02:17:00,1
2019-07-30 02:37:00,1
2019-07-30 02:43:00,1
2019-07-30 02:57:00,1
2019-07-30 03:04:00,1
2019-07-30 03:12:00,1
2019-07-30 03:23:00,1
2019-07-30 03:27:00,1
2019-07-30 03:38:00,1
2019-07-30 03:49:00,1
2019-07-30 03:52:00,1
2019-07-30 04:07:00,2
2019-07-30 04:19:00,2
2019-07-30 04:21:00,1
2019-07-30 04:26:00,1
2019-07-30 04:31:00,1
2019-07-30 04:51:00,1
2019-07-30 04:56:00,1
2019-07-30 05:04:00,1
2019-07-30 05:14:00,1
2019-07-30 05:15:00,1
2019-07-30 05:19:00,1
2019-07-30 05:44:00,1
2019-07-30 05:55:00,1
2019-07-30 06:01:00,1
2019-07-30 06:17:00,1
2019-07-30 06:20:00,1
2019-07-30 06:24:00,2
