1,"SELECT     p.run, p.rerun, p.camcol, p.field, p.airmass_g into mydb.TDEfield from mydb.TDErrcf u   JOIN DR1#.field p ON p.run = u.run AND p.rerun = u.rerun AND p.camcol = u.camcol AND p.field = u.field"
2019-07-30 10:51:00,1
