44,select * from SpecLine where specObjId=#
2019-07-30 03:08:00,1
2019-07-30 03:34:00,1
2019-07-30 04:06:00,1
2019-07-30 04:09:00,1
2019-07-30 04:39:00,1
2019-07-30 05:43:00,1
2019-07-30 06:33:00,1
2019-07-30 06:38:00,1
2019-07-30 07:41:00,1
2019-07-30 07:42:00,1
2019-07-30 08:36:00,1
2019-07-30 08:48:00,1
2019-07-30 09:33:00,1
2019-07-30 09:35:00,1
2019-07-30 09:37:00,1
2019-07-30 09:39:00,1
2019-07-30 09:43:00,1
2019-07-30 10:01:00,1
2019-07-30 10:07:00,1
2019-07-30 14:16:00,1
2019-07-30 14:19:00,1
2019-07-30 15:26:00,1
2019-07-30 16:12:00,1
2019-07-30 16:14:00,2
2019-07-30 16:18:00,1
2019-07-30 16:33:00,1
2019-07-30 16:41:00,1
2019-07-30 17:11:00,1
2019-07-30 17:41:00,1
2019-07-30 17:50:00,1
2019-07-30 19:06:00,1
2019-07-30 19:29:00,1
2019-07-30 20:10:00,1
2019-07-30 20:12:00,1
2019-07-30 20:39:00,1
2019-07-30 20:41:00,1
2019-07-30 21:01:00,1
2019-07-30 21:11:00,1
2019-07-30 21:17:00,1
2019-07-30 21:19:00,1
2019-07-30 21:43:00,1
2019-07-30 22:39:00,1
2019-07-30 23:33:00,1
