241,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-07-30 00:00:00,3
2019-07-30 00:08:00,6
2019-07-30 00:09:00,24
2019-07-30 00:10:00,26
2019-07-30 00:11:00,28
2019-07-30 00:12:00,27
2019-07-30 00:13:00,21
2019-07-30 00:14:00,42
2019-07-30 00:15:00,36
2019-07-30 00:16:00,9
2019-07-30 18:08:00,5
2019-07-30 18:50:00,1
2019-07-30 18:52:00,2
2019-07-30 18:53:00,1
2019-07-30 18:55:00,1
2019-07-30 19:00:00,1
2019-07-30 19:02:00,1
2019-07-30 19:07:00,1
2019-07-30 19:08:00,1
2019-07-30 19:14:00,1
2019-07-30 19:17:00,4
