12,"select # as Column1, # as Column2"
2019-07-30 17:51:00,4
2019-07-30 17:52:00,2
2019-07-30 18:03:00,1
2019-07-30 18:04:00,2
2019-07-30 18:05:00,2
2019-07-30 18:14:00,1
