85,select distinct parent from DBViewCols where viewname=&&&
2019-06-12 00:33:00,1
2019-06-12 01:09:00,1
2019-06-12 01:14:00,1
2019-06-12 01:29:00,1
2019-06-12 01:33:00,1
2019-06-12 01:34:00,1
2019-06-12 01:52:00,3
2019-06-12 02:27:00,1
2019-06-12 02:31:00,2
2019-06-12 02:32:00,1
2019-06-12 02:35:00,1
2019-06-12 02:40:00,1
2019-06-12 03:06:00,1
2019-06-12 03:12:00,1
2019-06-12 03:20:00,1
2019-06-12 03:21:00,1
2019-06-12 03:32:00,2
2019-06-12 03:41:00,1
2019-06-12 03:56:00,2
2019-06-12 04:03:00,1
2019-06-12 04:40:00,1
2019-06-12 04:53:00,1
2019-06-12 06:36:00,1
2019-06-12 08:40:00,1
2019-06-12 08:41:00,1
2019-06-12 08:42:00,1
2019-06-12 08:43:00,1
2019-06-12 08:44:00,1
2019-06-12 08:45:00,1
2019-06-12 08:46:00,1
2019-06-12 09:27:00,2
2019-06-12 09:29:00,1
2019-06-12 09:38:00,2
2019-06-12 09:39:00,2
2019-06-12 09:40:00,2
2019-06-12 09:42:00,3
2019-06-12 09:47:00,1
2019-06-12 09:48:00,2
2019-06-12 10:29:00,1
2019-06-12 11:39:00,5
2019-06-12 12:43:00,1
2019-06-12 13:41:00,1
2019-06-12 13:44:00,2
2019-06-12 13:46:00,1
2019-06-12 14:22:00,1
2019-06-12 16:04:00,1
2019-06-12 16:07:00,1
2019-06-12 16:10:00,2
2019-06-12 16:11:00,1
2019-06-12 16:12:00,1
2019-06-12 16:26:00,1
2019-06-12 16:43:00,2
2019-06-12 16:44:00,1
2019-06-12 16:57:00,1
2019-06-12 16:59:00,1
2019-06-12 17:01:00,1
2019-06-12 17:30:00,1
2019-06-12 18:00:00,1
2019-06-12 18:14:00,1
2019-06-12 18:15:00,2
2019-06-12 18:36:00,1
2019-06-12 18:48:00,1
2019-06-12 18:55:00,1
2019-06-12 19:32:00,1
2019-06-12 20:07:00,1
