791,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-05-18 10:19:00,4
2019-05-18 10:24:00,3
2019-05-18 10:25:00,3
2019-05-18 10:29:00,4
2019-05-18 10:34:00,3
2019-05-18 10:35:00,2
2019-05-18 10:39:00,4
2019-05-18 10:44:00,3
2019-05-18 10:45:00,2
2019-05-18 10:49:00,4
2019-05-18 10:54:00,3
2019-05-18 10:55:00,2
2019-05-18 10:59:00,4
2019-05-18 11:04:00,3
2019-05-18 11:05:00,2
2019-05-18 11:09:00,4
2019-05-18 11:14:00,3
2019-05-18 11:15:00,2
2019-05-18 11:19:00,4
2019-05-18 11:24:00,3
2019-05-18 11:25:00,2
2019-05-18 11:29:00,4
2019-05-18 11:34:00,3
2019-05-18 11:35:00,2
2019-05-18 11:39:00,5
2019-05-18 11:44:00,3
2019-05-18 11:45:00,2
2019-05-18 11:49:00,4
2019-05-18 11:54:00,3
2019-05-18 11:55:00,2
2019-05-18 11:59:00,4
2019-05-18 12:04:00,3
2019-05-18 12:05:00,2
2019-05-18 12:09:00,4
2019-05-18 12:14:00,3
2019-05-18 12:15:00,2
2019-05-18 12:19:00,4
2019-05-18 12:24:00,3
2019-05-18 12:25:00,2
2019-05-18 12:29:00,4
2019-05-18 12:34:00,3
2019-05-18 12:35:00,2
2019-05-18 12:39:00,4
2019-05-18 12:44:00,3
2019-05-18 12:45:00,2
2019-05-18 12:49:00,4
2019-05-18 12:54:00,3
2019-05-18 12:55:00,2
2019-05-18 12:59:00,4
2019-05-18 13:04:00,5
2019-05-18 13:05:00,1
2019-05-18 13:09:00,4
2019-05-18 13:14:00,5
2019-05-18 13:15:00,2
2019-05-18 13:19:00,4
2019-05-18 13:24:00,3
2019-05-18 13:25:00,2
2019-05-18 13:29:00,4
