50,select * from fDocFunctionParams(&&&)
2019-05-18 11:20:00,1
2019-05-18 11:22:00,3
2019-05-18 11:23:00,2
2019-05-18 11:24:00,1
2019-05-18 11:26:00,7
2019-05-18 11:27:00,1
2019-05-18 11:29:00,6
2019-05-18 11:31:00,3
2019-05-18 11:32:00,4
2019-05-18 11:34:00,1
2019-05-18 11:35:00,1
2019-05-18 13:32:00,1
2019-05-18 14:56:00,1
2019-05-18 15:37:00,1
2019-05-18 16:29:00,1
2019-05-18 17:05:00,1
2019-05-18 17:43:00,1
2019-05-18 17:49:00,1
2019-05-18 20:45:00,1
2019-05-18 20:46:00,2
2019-05-18 20:47:00,3
2019-05-18 20:50:00,2
2019-05-18 20:51:00,2
2019-05-18 20:52:00,1
2019-05-18 20:53:00,1
2019-05-18 21:36:00,1
