173,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-18 11:34:00,1
2019-05-18 11:38:00,1
2019-05-18 11:41:00,1
2019-05-18 11:47:00,1
2019-05-18 11:51:00,1
2019-05-18 11:54:00,1
2019-05-18 11:57:00,1
2019-05-18 12:02:00,1
2019-05-18 12:04:00,1
2019-05-18 12:08:00,1
2019-05-18 12:11:00,1
2019-05-18 12:14:00,1
2019-05-18 12:17:00,1
2019-05-18 12:21:00,1
2019-05-18 12:23:00,1
2019-05-18 12:26:00,1
2019-05-18 12:30:00,1
2019-05-18 12:33:00,1
2019-05-18 12:37:00,1
2019-05-18 12:40:00,1
2019-05-18 12:44:00,1
2019-05-18 12:47:00,1
2019-05-18 12:49:00,1
2019-05-18 12:52:00,1
2019-05-18 12:55:00,2
2019-05-18 12:58:00,1
2019-05-18 13:01:00,1
2019-05-18 13:05:00,1
2019-05-18 13:08:00,1
2019-05-18 13:11:00,1
2019-05-18 13:14:00,1
2019-05-18 13:16:00,1
2019-05-18 13:20:00,1
2019-05-18 13:23:00,1
2019-05-18 13:26:00,1
2019-05-18 13:29:00,1
2019-05-18 13:32:00,1
2019-05-18 13:36:00,1
2019-05-18 13:38:00,1
2019-05-18 13:40:00,1
2019-05-18 13:42:00,1
2019-05-18 13:44:00,1
2019-05-18 13:49:00,1
2019-05-18 13:52:00,1
2019-05-18 13:55:00,1
2019-05-18 13:58:00,1
2019-05-18 14:01:00,1
2019-05-18 14:09:00,1
2019-05-18 14:13:00,1
2019-05-18 14:16:00,1
2019-05-18 14:17:00,1
2019-05-18 14:20:00,1
2019-05-18 14:21:00,1
2019-05-18 14:23:00,1
2019-05-18 14:27:00,1
2019-05-18 14:30:00,1
2019-05-18 14:33:00,1
2019-05-18 14:37:00,1
2019-05-18 14:54:00,1
2019-05-18 14:58:00,1
2019-05-18 15:08:00,1
2019-05-18 15:12:00,1
2019-05-18 15:27:00,1
2019-05-18 15:28:00,1
2019-05-18 15:31:00,1
2019-05-18 15:40:00,1
2019-05-18 15:45:00,1
2019-05-18 15:51:00,1
2019-05-18 15:54:00,1
2019-05-18 15:59:00,1
2019-05-18 16:02:00,1
2019-05-18 16:05:00,1
2019-05-18 16:06:00,1
2019-05-18 16:07:00,1
2019-05-18 16:10:00,1
2019-05-18 16:12:00,1
2019-05-18 16:21:00,1
2019-05-18 16:22:00,1
2019-05-18 16:31:00,1
2019-05-18 16:32:00,1
2019-05-18 16:40:00,1
2019-05-18 16:41:00,1
2019-05-18 16:50:00,1
2019-05-18 16:51:00,1
2019-05-18 16:59:00,1
2019-05-18 17:00:00,1
2019-05-18 17:02:00,1
2019-05-18 17:04:00,1
2019-05-18 17:10:00,1
2019-05-18 17:21:00,1
2019-05-18 17:22:00,1
2019-05-18 17:23:00,1
2019-05-18 17:25:00,1
2019-05-18 17:28:00,2
2019-05-18 17:31:00,1
2019-05-18 17:35:00,1
2019-05-18 17:38:00,1
2019-05-18 17:41:00,1
2019-05-18 17:42:00,1
2019-05-18 17:46:00,1
2019-05-18 17:48:00,1
2019-05-18 18:01:00,1
2019-05-18 18:02:00,2
2019-05-18 18:03:00,1
2019-05-18 18:08:00,1
2019-05-18 18:15:00,1
2019-05-18 18:16:00,1
2019-05-18 18:26:00,1
2019-05-18 18:27:00,1
2019-05-18 18:34:00,1
2019-05-18 18:36:00,1
2019-05-18 18:46:00,1
2019-05-18 18:47:00,1
2019-05-18 18:52:00,1
2019-05-18 18:56:00,1
2019-05-18 19:06:00,1
2019-05-18 19:07:00,1
2019-05-18 19:15:00,1
2019-05-18 19:16:00,1
2019-05-18 19:18:00,1
2019-05-18 19:28:00,1
2019-05-18 19:29:00,1
2019-05-18 19:38:00,1
2019-05-18 19:39:00,1
2019-05-18 19:49:00,1
2019-05-18 19:50:00,1
2019-05-18 20:02:00,1
2019-05-18 20:03:00,1
2019-05-18 20:12:00,1
2019-05-18 20:13:00,1
2019-05-18 20:24:00,1
2019-05-18 20:25:00,1
2019-05-18 20:28:00,1
2019-05-18 20:33:00,1
2019-05-18 20:38:00,1
2019-05-18 20:46:00,1
2019-05-18 20:49:00,1
2019-05-18 20:53:00,1
2019-05-18 21:03:00,1
2019-05-18 21:04:00,1
2019-05-18 21:12:00,1
2019-05-18 21:13:00,1
2019-05-18 21:25:00,1
2019-05-18 21:26:00,1
2019-05-18 21:42:00,1
2019-05-18 21:43:00,1
2019-05-18 21:55:00,1
2019-05-18 21:56:00,1
2019-05-18 22:02:00,1
2019-05-18 22:05:00,1
2019-05-18 22:06:00,1
2019-05-18 22:10:00,1
2019-05-18 22:13:00,1
2019-05-18 22:18:00,1
2019-05-18 22:23:00,1
2019-05-18 22:25:00,1
2019-05-18 22:27:00,1
2019-05-18 22:29:00,1
2019-05-18 22:31:00,1
2019-05-18 22:34:00,1
2019-05-18 22:36:00,1
2019-05-18 22:39:00,2
2019-05-18 22:42:00,1
2019-05-18 23:01:00,1
2019-05-18 23:03:00,1
2019-05-18 23:21:00,1
2019-05-18 23:23:00,1
2019-05-18 23:48:00,1
2019-05-18 23:50:00,1
