65,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-12 09:44:00,1
2019-10-12 10:03:00,1
2019-10-12 10:28:00,1
2019-10-12 10:53:00,1
2019-10-12 11:23:00,1
2019-10-12 11:31:00,1
2019-10-12 11:37:00,1
2019-10-12 11:39:00,1
2019-10-12 11:45:00,1
2019-10-12 11:47:00,1
2019-10-12 11:50:00,1
2019-10-12 12:07:00,1
2019-10-12 12:08:00,1
2019-10-12 12:16:00,1
2019-10-12 12:29:00,1
2019-10-12 12:34:00,1
2019-10-12 13:12:00,1
2019-10-12 13:13:00,1
2019-10-12 13:42:00,1
2019-10-12 13:59:00,1
2019-10-12 14:12:00,1
2019-10-12 14:14:00,1
2019-10-12 14:23:00,1
2019-10-12 14:29:00,1
2019-10-12 14:30:00,1
2019-10-12 14:33:00,1
2019-10-12 14:40:00,1
2019-10-12 14:47:00,1
2019-10-12 14:53:00,1
2019-10-12 15:40:00,1
2019-10-12 15:58:00,1
2019-10-12 16:01:00,1
2019-10-12 16:22:00,1
2019-10-12 16:29:00,1
2019-10-12 17:09:00,1
2019-10-12 17:25:00,1
2019-10-12 17:29:00,1
2019-10-12 17:39:00,1
2019-10-12 17:54:00,1
2019-10-12 18:10:00,1
2019-10-12 18:12:00,1
2019-10-12 18:18:00,1
2019-10-12 18:30:00,1
2019-10-12 18:40:00,1
2019-10-12 18:43:00,1
2019-10-12 18:51:00,1
2019-10-12 19:25:00,1
2019-10-12 19:35:00,1
2019-10-12 19:39:00,1
2019-10-12 19:51:00,1
2019-10-12 20:03:00,1
2019-10-12 20:24:00,1
2019-10-12 20:37:00,1
2019-10-12 20:39:00,1
2019-10-12 21:02:00,1
2019-10-12 21:09:00,1
2019-10-12 21:14:00,1
2019-10-12 21:19:00,1
2019-10-12 21:32:00,1
2019-10-12 22:01:00,1
2019-10-12 22:09:00,1
2019-10-12 23:07:00,1
2019-10-12 23:28:00,1
2019-10-12 23:33:00,1
2019-10-12 23:52:00,1
