36,select * from zooNoSpec where objid=#
2019-10-12 10:19:00,2
2019-10-12 12:21:00,6
2019-10-12 12:22:00,10
2019-10-12 14:01:00,4
2019-10-12 14:02:00,7
2019-10-12 14:03:00,4
2019-10-12 14:04:00,2
2019-10-12 16:09:00,1
