42,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-12 08:14:00,1
2019-10-12 08:20:00,1
2019-10-12 08:22:00,1
2019-10-12 08:26:00,2
2019-10-12 08:30:00,1
2019-10-12 08:48:00,1
2019-10-12 11:09:00,1
2019-10-12 11:27:00,1
2019-10-12 11:34:00,2
2019-10-12 12:38:00,2
2019-10-12 12:44:00,1
2019-10-12 12:46:00,1
2019-10-12 12:49:00,2
2019-10-12 12:59:00,1
2019-10-12 13:07:00,2
2019-10-12 13:09:00,2
2019-10-12 13:16:00,1
2019-10-12 13:17:00,2
2019-10-12 13:39:00,1
2019-10-12 13:40:00,1
2019-10-12 13:41:00,1
2019-10-12 13:46:00,1
2019-10-12 13:53:00,1
2019-10-12 19:21:00,1
2019-10-12 19:29:00,1
2019-10-12 19:30:00,2
2019-10-12 19:33:00,1
2019-10-12 20:07:00,1
2019-10-12 20:17:00,1
2019-10-12 20:52:00,1
2019-10-12 20:54:00,1
2019-10-12 20:56:00,1
2019-10-12 20:57:00,1
2019-10-12 20:59:00,1
