75,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-10-12 00:27:00,1
2019-10-12 00:56:00,1
2019-10-12 03:43:00,1
2019-10-12 03:51:00,1
2019-10-12 07:37:00,1
2019-10-12 07:38:00,1
2019-10-12 07:44:00,4
2019-10-12 07:45:00,7
2019-10-12 07:46:00,3
2019-10-12 07:49:00,3
2019-10-12 07:50:00,4
2019-10-12 07:51:00,5
2019-10-12 07:55:00,4
2019-10-12 07:56:00,3
2019-10-12 07:57:00,3
2019-10-12 07:58:00,2
2019-10-12 08:13:00,1
2019-10-12 08:14:00,1
2019-10-12 08:18:00,1
2019-10-12 08:22:00,3
2019-10-12 08:23:00,4
2019-10-12 08:24:00,2
2019-10-12 08:32:00,1
2019-10-12 08:36:00,1
2019-10-12 08:38:00,4
2019-10-12 08:39:00,3
2019-10-12 08:41:00,5
2019-10-12 08:42:00,3
2019-10-12 08:43:00,2
