148,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-10-12 00:01:00,1
2019-10-12 00:06:00,1
2019-10-12 00:15:00,1
2019-10-12 00:19:00,1
2019-10-12 00:28:00,1
2019-10-12 00:37:00,1
2019-10-12 00:45:00,1
2019-10-12 00:46:00,2
2019-10-12 00:55:00,1
2019-10-12 01:01:00,1
2019-10-12 01:09:00,1
2019-10-12 01:15:00,1
2019-10-12 01:22:00,1
2019-10-12 01:30:00,1
2019-10-12 01:38:00,3
2019-10-12 01:41:00,1
2019-10-12 01:42:00,1
2019-10-12 01:48:00,1
2019-10-12 01:49:00,1
2019-10-12 01:52:00,1
2019-10-12 01:56:00,1
2019-10-12 02:00:00,1
2019-10-12 02:04:00,1
2019-10-12 02:09:00,1
2019-10-12 02:13:00,1
2019-10-12 02:18:00,1
2019-10-12 02:22:00,1
2019-10-12 02:25:00,1
2019-10-12 02:31:00,1
2019-10-12 10:43:00,1
2019-10-12 10:44:00,1
2019-10-12 10:45:00,1
2019-10-12 10:50:00,2
2019-10-12 10:51:00,1
2019-10-12 10:52:00,1
2019-10-12 10:53:00,1
2019-10-12 10:54:00,1
2019-10-12 10:55:00,1
2019-10-12 10:56:00,1
2019-10-12 10:57:00,2
2019-10-12 11:02:00,1
2019-10-12 11:03:00,1
2019-10-12 11:04:00,1
2019-10-12 11:06:00,2
2019-10-12 11:07:00,1
2019-10-12 11:08:00,1
2019-10-12 11:10:00,1
2019-10-12 11:11:00,2
2019-10-12 11:13:00,2
2019-10-12 11:17:00,1
2019-10-12 11:18:00,1
2019-10-12 11:20:00,2
2019-10-12 13:43:00,1
2019-10-12 13:44:00,1
2019-10-12 13:45:00,2
2019-10-12 13:46:00,2
2019-10-12 13:47:00,1
2019-10-12 13:48:00,1
2019-10-12 13:49:00,1
2019-10-12 13:51:00,2
2019-10-12 13:52:00,1
2019-10-12 13:53:00,1
2019-10-12 13:54:00,3
2019-10-12 13:55:00,1
2019-10-12 13:56:00,2
2019-10-12 13:57:00,2
2019-10-12 13:58:00,1
2019-10-12 16:34:00,1
2019-10-12 17:28:00,1
2019-10-12 17:34:00,1
2019-10-12 17:42:00,1
2019-10-12 17:44:00,2
2019-10-12 17:49:00,1
2019-10-12 17:56:00,1
2019-10-12 18:01:00,1
2019-10-12 18:10:00,1
2019-10-12 18:15:00,1
2019-10-12 18:21:00,1
2019-10-12 18:26:00,1
2019-10-12 18:35:00,2
2019-10-12 18:47:00,1
2019-10-12 18:48:00,1
2019-10-12 18:54:00,1
2019-10-12 18:57:00,1
2019-10-12 19:03:00,1
2019-10-12 19:09:00,1
2019-10-12 19:15:00,1
2019-10-12 19:24:00,1
2019-10-12 19:26:00,1
2019-10-12 19:31:00,1
2019-10-12 19:34:00,1
2019-10-12 19:35:00,1
2019-10-12 19:36:00,2
2019-10-12 19:37:00,1
2019-10-12 19:39:00,1
2019-10-12 19:40:00,2
2019-10-12 19:41:00,1
2019-10-12 19:42:00,1
2019-10-12 19:44:00,3
2019-10-12 19:46:00,1
2019-10-12 19:47:00,2
2019-10-12 19:48:00,1
2019-10-12 19:49:00,1
2019-10-12 19:50:00,2
2019-10-12 19:51:00,3
2019-10-12 19:52:00,1
2019-10-12 19:56:00,1
2019-10-12 20:02:00,1
2019-10-12 20:11:00,1
2019-10-12 20:21:00,1
2019-10-12 20:32:00,1
2019-10-12 20:37:00,1
2019-10-12 20:45:00,1
2019-10-12 20:51:00,1
2019-10-12 20:54:00,1
2019-10-12 21:01:00,1
2019-10-12 21:06:00,1
2019-10-12 21:09:00,1
2019-10-12 21:13:00,1
2019-10-12 21:20:00,1
2019-10-12 21:26:00,1
2019-10-12 23:47:00,1
