1,"SELECT TOP # objId     g.objid as objId,     /*  stoke parameters*/     q_r,u_r,      /*  iso_a, iso_b */     isoA_r,isoB_r FROM Galaxy AS g WHERE     g.objid = #"
2019-05-04 05:27:00,1
