102,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-05-04 00:09:00,1
2019-05-04 00:13:00,1
2019-05-04 00:20:00,1
2019-05-04 01:51:00,1
2019-05-04 02:00:00,1
2019-05-04 02:26:00,1
2019-05-04 03:56:00,1
2019-05-04 03:57:00,1
2019-05-04 04:06:00,1
2019-05-04 04:22:00,1
2019-05-04 04:41:00,1
2019-05-04 05:09:00,1
2019-05-04 05:16:00,1
2019-05-04 05:31:00,1
2019-05-04 05:39:00,1
2019-05-04 05:40:00,1
2019-05-04 05:58:00,1
2019-05-04 06:28:00,1
2019-05-04 06:52:00,1
2019-05-04 07:47:00,1
2019-05-04 07:57:00,1
2019-05-04 08:27:00,1
2019-05-04 08:40:00,1
2019-05-04 08:43:00,1
2019-05-04 08:52:00,1
2019-05-04 09:18:00,1
2019-05-04 09:39:00,1
2019-05-04 09:45:00,1
2019-05-04 09:56:00,1
2019-05-04 10:01:00,1
2019-05-04 10:25:00,1
2019-05-04 10:26:00,1
2019-05-04 10:29:00,1
2019-05-04 10:46:00,1
2019-05-04 11:10:00,1
2019-05-04 11:12:00,1
2019-05-04 11:28:00,1
2019-05-04 11:33:00,1
2019-05-04 11:45:00,1
2019-05-04 11:47:00,1
2019-05-04 11:54:00,1
2019-05-04 11:56:00,1
2019-05-04 12:36:00,1
2019-05-04 12:39:00,1
2019-05-04 12:42:00,1
2019-05-04 12:50:00,1
2019-05-04 13:08:00,1
2019-05-04 13:29:00,1
2019-05-04 13:41:00,1
2019-05-04 13:43:00,1
2019-05-04 13:51:00,1
2019-05-04 13:54:00,1
2019-05-04 13:58:00,1
2019-05-04 14:03:00,1
2019-05-04 14:04:00,1
2019-05-04 14:08:00,1
2019-05-04 14:46:00,1
2019-05-04 14:48:00,1
2019-05-04 15:03:00,1
2019-05-04 15:09:00,1
2019-05-04 15:20:00,1
2019-05-04 15:22:00,1
2019-05-04 15:33:00,1
2019-05-04 15:47:00,2
2019-05-04 15:54:00,1
2019-05-04 16:35:00,1
2019-05-04 16:41:00,1
2019-05-04 16:53:00,1
2019-05-04 17:00:00,1
2019-05-04 17:04:00,1
2019-05-04 17:31:00,1
2019-05-04 17:32:00,1
2019-05-04 17:33:00,1
2019-05-04 17:38:00,1
2019-05-04 17:45:00,1
2019-05-04 17:50:00,1
2019-05-04 17:53:00,1
2019-05-04 18:02:00,1
2019-05-04 18:04:00,1
2019-05-04 18:10:00,1
2019-05-04 18:11:00,1
2019-05-04 18:15:00,1
2019-05-04 18:37:00,1
2019-05-04 20:06:00,1
2019-05-04 20:27:00,1
2019-05-04 20:48:00,1
2019-05-04 20:49:00,1
2019-05-04 20:56:00,1
2019-05-04 21:01:00,1
2019-05-04 21:04:00,1
2019-05-04 21:10:00,1
2019-05-04 21:28:00,1
2019-05-04 21:49:00,1
2019-05-04 22:02:00,1
2019-05-04 22:17:00,1
2019-05-04 22:19:00,1
2019-05-04 22:20:00,1
2019-05-04 22:26:00,1
2019-05-04 22:56:00,1
2019-05-04 23:13:00,1
2019-05-04 23:57:00,1
