644,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-05-04 00:23:00,42
2019-05-04 02:37:00,18
2019-05-04 05:01:00,18
2019-05-04 06:17:00,18
2019-05-04 07:41:00,21
2019-05-04 07:42:00,21
2019-05-04 07:44:00,42
2019-05-04 07:52:00,2
2019-05-04 08:37:00,42
2019-05-04 08:55:00,42
2019-05-04 13:15:00,42
2019-05-04 14:02:00,84
2019-05-04 15:50:00,42
2019-05-04 17:02:00,42
2019-05-04 18:17:00,42
2019-05-04 21:54:00,42
2019-05-04 22:28:00,42
2019-05-04 22:31:00,42
