7555,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-05-04 22:46:00,15
2019-05-04 22:47:00,17
2019-05-04 22:48:00,17
2019-05-04 22:49:00,19
2019-05-04 22:50:00,16
2019-05-04 22:51:00,15
2019-05-04 22:52:00,18
2019-05-04 22:53:00,25
2019-05-04 22:54:00,21
2019-05-04 22:55:00,19
2019-05-04 22:56:00,17
2019-05-04 22:57:00,14
2019-05-04 22:58:00,20
2019-05-04 22:59:00,18
2019-05-04 23:00:00,17
2019-05-04 23:01:00,24
2019-05-04 23:02:00,22
2019-05-04 23:03:00,19
2019-05-04 23:04:00,14
2019-05-04 23:05:00,18
2019-05-04 23:06:00,14
2019-05-04 23:07:00,15
2019-05-04 23:08:00,17
2019-05-04 23:09:00,13
2019-05-04 23:10:00,15
2019-05-04 23:11:00,12
2019-05-04 23:12:00,12
2019-05-04 23:13:00,12
2019-05-04 23:14:00,13
2019-05-04 23:15:00,10
2019-05-04 23:16:00,13
2019-05-04 23:17:00,12
2019-05-04 23:18:00,13
2019-05-04 23:19:00,12
2019-05-04 23:20:00,13
2019-05-04 23:21:00,11
2019-05-04 23:22:00,12
2019-05-04 23:23:00,12
2019-05-04 23:24:00,12
2019-05-04 23:25:00,13
2019-05-04 23:26:00,13
2019-05-04 23:27:00,11
2019-05-04 23:28:00,13
2019-05-04 23:29:00,11
2019-05-04 23:30:00,9
2019-05-04 23:31:00,11
2019-05-04 23:32:00,11
2019-05-04 23:33:00,9
2019-05-04 23:34:00,11
2019-05-04 23:35:00,11
2019-05-04 23:36:00,12
2019-05-04 23:37:00,12
2019-05-04 23:38:00,13
2019-05-04 23:39:00,12
2019-05-04 23:40:00,10
2019-05-04 23:41:00,13
2019-05-04 23:42:00,11
2019-05-04 23:43:00,10
2019-05-04 23:44:00,11
2019-05-04 23:45:00,13
2019-05-04 23:46:00,10
2019-05-04 23:47:00,8
2019-05-04 23:48:00,12
2019-05-04 23:49:00,13
2019-05-04 23:50:00,8
2019-05-04 23:51:00,10
2019-05-04 23:52:00,11
2019-05-04 23:53:00,12
2019-05-04 23:54:00,7
2019-05-04 23:55:00,7
2019-05-04 23:56:00,9
2019-05-04 23:57:00,12
2019-05-04 23:58:00,11
2019-05-04 23:59:00,12
