90,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-05-04 01:01:00,2
2019-05-04 01:03:00,4
2019-05-04 01:05:00,4
2019-05-04 01:06:00,4
2019-05-04 01:07:00,4
2019-05-04 01:08:00,4
2019-05-04 01:09:00,4
2019-05-04 01:10:00,4
2019-05-04 01:12:00,4
2019-05-04 01:14:00,4
2019-05-04 01:15:00,2
2019-05-04 01:16:00,2
2019-05-04 01:17:00,4
2019-05-04 01:18:00,4
2019-05-04 01:20:00,4
2019-05-04 01:21:00,4
2019-05-04 01:23:00,4
2019-05-04 01:24:00,4
2019-05-04 01:25:00,2
2019-05-04 01:26:00,2
2019-05-04 01:27:00,4
2019-05-04 01:28:00,4
2019-05-04 01:29:00,2
2019-05-04 01:30:00,2
2019-05-04 01:31:00,4
2019-05-04 01:32:00,4
