27,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-05-04 00:23:00,2
2019-05-04 01:36:00,1
2019-05-04 12:58:00,1
2019-05-04 13:12:00,1
2019-05-04 13:18:00,1
2019-05-04 13:19:00,3
2019-05-04 14:07:00,1
2019-05-04 14:26:00,1
2019-05-04 14:34:00,1
2019-05-04 14:39:00,1
2019-05-04 14:49:00,1
2019-05-04 15:25:00,1
2019-05-04 15:26:00,2
2019-05-04 17:05:00,1
2019-05-04 19:03:00,1
2019-05-04 19:31:00,1
2019-05-04 20:46:00,2
2019-05-04 21:15:00,1
2019-05-04 22:16:00,2
2019-05-04 22:43:00,1
2019-05-04 22:45:00,1
