85,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-12-14 12:25:00,2
2019-12-14 12:26:00,2
2019-12-14 12:27:00,2
2019-12-14 12:29:00,2
2019-12-14 12:47:00,2
2019-12-14 12:48:00,2
2019-12-14 12:49:00,2
2019-12-14 12:50:00,2
2019-12-14 12:57:00,2
2019-12-14 12:59:00,2
2019-12-14 13:02:00,2
2019-12-14 13:03:00,2
2019-12-14 13:05:00,2
2019-12-14 13:06:00,2
2019-12-14 13:08:00,2
2019-12-14 13:10:00,2
2019-12-14 13:15:00,2
2019-12-14 13:16:00,4
2019-12-14 13:18:00,2
2019-12-14 13:39:00,2
2019-12-14 13:42:00,2
2019-12-14 13:43:00,2
2019-12-14 13:44:00,2
2019-12-14 13:45:00,2
2019-12-14 13:48:00,4
2019-12-14 13:52:00,2
2019-12-14 14:29:00,1
2019-12-14 14:33:00,1
2019-12-14 14:36:00,2
2019-12-14 14:42:00,1
2019-12-14 15:02:00,2
2019-12-14 15:06:00,2
2019-12-14 15:07:00,2
2019-12-14 15:10:00,4
2019-12-14 15:11:00,2
2019-12-14 15:15:00,2
2019-12-14 15:17:00,2
2019-12-14 23:06:00,2
2019-12-14 23:07:00,2
2019-12-14 23:09:00,1
2019-12-14 23:12:00,2
2019-12-14 23:41:00,1
