32,select * from sppLines where specObjId=#
2019-12-14 02:07:00,1
2019-12-14 02:32:00,1
2019-12-14 03:02:00,1
2019-12-14 04:55:00,1
2019-12-14 05:09:00,1
2019-12-14 05:12:00,1
2019-12-14 05:21:00,1
2019-12-14 06:04:00,1
2019-12-14 06:17:00,1
2019-12-14 07:22:00,1
2019-12-14 07:25:00,2
2019-12-14 07:36:00,1
2019-12-14 08:04:00,1
2019-12-14 09:28:00,1
2019-12-14 10:08:00,1
2019-12-14 10:09:00,1
2019-12-14 12:24:00,1
2019-12-14 12:58:00,1
2019-12-14 14:42:00,1
2019-12-14 15:48:00,1
2019-12-14 17:33:00,1
2019-12-14 17:40:00,1
2019-12-14 18:21:00,1
2019-12-14 18:38:00,1
2019-12-14 18:52:00,2
2019-12-14 19:30:00,1
2019-12-14 22:15:00,1
2019-12-14 22:25:00,1
2019-12-14 22:51:00,1
2019-12-14 23:14:00,1
