251,select * from SpecObjAll where specObjId=#
2019-12-14 01:05:00,1
2019-12-14 02:20:00,1
2019-12-14 02:33:00,1
2019-12-14 02:59:00,1
2019-12-14 03:09:00,1
2019-12-14 05:05:00,1
2019-12-14 05:43:00,1
2019-12-14 06:16:00,1
2019-12-14 06:23:00,1
2019-12-14 07:21:00,1
2019-12-14 07:55:00,1
2019-12-14 08:13:00,1
2019-12-14 08:58:00,1
2019-12-14 09:28:00,1
2019-12-14 09:43:00,1
2019-12-14 10:00:00,5
2019-12-14 10:20:00,1
2019-12-14 10:41:00,1
2019-12-14 11:01:00,1
2019-12-14 11:08:00,1
2019-12-14 11:14:00,1
2019-12-14 13:14:00,1
2019-12-14 13:35:00,25
2019-12-14 14:11:00,1
2019-12-14 14:29:00,1
2019-12-14 14:30:00,1
2019-12-14 14:51:00,1
2019-12-14 15:09:00,1
2019-12-14 15:20:00,2
2019-12-14 15:31:00,1
2019-12-14 15:32:00,1
2019-12-14 16:12:00,10
2019-12-14 16:13:00,9
2019-12-14 16:14:00,10
2019-12-14 16:15:00,11
2019-12-14 16:16:00,10
2019-12-14 16:17:00,14
2019-12-14 16:18:00,22
2019-12-14 16:19:00,19
2019-12-14 16:20:00,11
2019-12-14 16:21:00,2
2019-12-14 16:26:00,1
2019-12-14 16:29:00,1
2019-12-14 17:02:00,1
2019-12-14 17:17:00,1
2019-12-14 17:54:00,1
2019-12-14 17:55:00,1
2019-12-14 18:07:00,1
2019-12-14 18:25:00,1
2019-12-14 18:28:00,1
2019-12-14 18:36:00,1
2019-12-14 18:57:00,5
2019-12-14 18:58:00,21
2019-12-14 19:23:00,1
2019-12-14 19:43:00,1
2019-12-14 19:46:00,1
2019-12-14 19:50:00,1
2019-12-14 19:52:00,2
2019-12-14 21:03:00,1
2019-12-14 21:22:00,1
2019-12-14 21:26:00,1
2019-12-14 21:37:00,1
2019-12-14 21:41:00,21
2019-12-14 22:08:00,1
2019-12-14 22:34:00,1
2019-12-14 22:54:00,1
2019-12-14 22:56:00,1
2019-12-14 23:27:00,1
2019-12-14 23:59:00,1
