59,select * from fDocFunctionParams(&&&)
2019-12-14 01:06:00,1
2019-12-14 01:18:00,1
2019-12-14 01:31:00,1
2019-12-14 02:31:00,3
2019-12-14 04:10:00,2
2019-12-14 05:02:00,1
2019-12-14 06:26:00,21
2019-12-14 06:27:00,3
2019-12-14 06:28:00,7
2019-12-14 06:31:00,2
2019-12-14 06:32:00,2
2019-12-14 06:42:00,1
2019-12-14 07:34:00,1
2019-12-14 10:23:00,3
2019-12-14 13:40:00,1
2019-12-14 14:41:00,1
2019-12-14 16:05:00,1
2019-12-14 17:12:00,2
2019-12-14 17:14:00,1
2019-12-14 19:06:00,1
2019-12-14 20:36:00,1
2019-12-14 23:19:00,2
