64,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-14 06:11:00,1
2019-12-14 09:26:00,1
2019-12-14 10:00:00,1
2019-12-14 10:01:00,1
2019-12-14 10:33:00,2
2019-12-14 10:44:00,1
2019-12-14 10:52:00,1
2019-12-14 10:57:00,1
2019-12-14 11:02:00,1
2019-12-14 11:07:00,1
2019-12-14 11:13:00,1
2019-12-14 11:16:00,1
2019-12-14 11:31:00,1
2019-12-14 11:47:00,1
2019-12-14 11:53:00,1
2019-12-14 12:07:00,1
2019-12-14 12:11:00,1
2019-12-14 12:12:00,1
2019-12-14 12:16:00,1
2019-12-14 12:18:00,2
2019-12-14 12:25:00,1
2019-12-14 12:26:00,1
2019-12-14 12:27:00,1
2019-12-14 12:28:00,1
2019-12-14 12:29:00,1
2019-12-14 12:30:00,1
2019-12-14 12:32:00,1
2019-12-14 12:33:00,1
2019-12-14 12:39:00,1
2019-12-14 12:46:00,1
2019-12-14 12:47:00,1
2019-12-14 12:49:00,1
2019-12-14 13:04:00,1
2019-12-14 13:05:00,1
2019-12-14 13:09:00,2
2019-12-14 13:30:00,1
2019-12-14 13:35:00,1
2019-12-14 13:36:00,1
2019-12-14 13:39:00,1
2019-12-14 13:40:00,1
2019-12-14 13:59:00,1
2019-12-14 14:01:00,1
2019-12-14 14:05:00,1
2019-12-14 14:12:00,1
2019-12-14 14:15:00,1
2019-12-14 14:18:00,1
2019-12-14 14:23:00,1
2019-12-14 14:27:00,1
2019-12-14 14:29:00,1
2019-12-14 14:32:00,2
2019-12-14 14:38:00,1
2019-12-14 14:57:00,1
2019-12-14 15:43:00,1
2019-12-14 15:49:00,1
2019-12-14 16:05:00,1
2019-12-14 17:15:00,1
2019-12-14 19:08:00,1
2019-12-14 19:11:00,1
2019-12-14 20:05:00,1
2019-12-14 20:25:00,1
