12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-12-14 15:53:00,1
2019-12-14 16:06:00,1
2019-12-14 16:15:00,1
2019-12-14 16:20:00,1
2019-12-14 16:34:00,1
2019-12-14 17:12:00,1
2019-12-14 17:14:00,1
2019-12-14 17:15:00,1
2019-12-14 17:19:00,1
2019-12-14 17:22:00,1
2019-12-14 17:26:00,1
2019-12-14 17:28:00,1
