141,select * from Frame where fieldId=#
2019-12-14 00:02:00,1
2019-12-14 00:04:00,1
2019-12-14 00:16:00,1
2019-12-14 00:51:00,2
2019-12-14 00:54:00,1
2019-12-14 00:58:00,1
2019-12-14 01:16:00,1
2019-12-14 01:42:00,1
2019-12-14 01:43:00,1
2019-12-14 01:44:00,8
2019-12-14 02:26:00,1
2019-12-14 03:00:00,2
2019-12-14 03:18:00,1
2019-12-14 03:31:00,1
2019-12-14 03:44:00,1
2019-12-14 04:15:00,1
2019-12-14 04:17:00,2
2019-12-14 04:27:00,1
2019-12-14 04:39:00,1
2019-12-14 04:45:00,1
2019-12-14 05:06:00,1
2019-12-14 05:23:00,1
2019-12-14 05:48:00,1
2019-12-14 05:51:00,1
2019-12-14 05:58:00,1
2019-12-14 06:03:00,1
2019-12-14 06:36:00,1
2019-12-14 06:41:00,1
2019-12-14 07:00:00,2
2019-12-14 07:30:00,2
2019-12-14 07:54:00,3
2019-12-14 07:58:00,1
2019-12-14 08:02:00,1
2019-12-14 08:16:00,1
2019-12-14 08:32:00,1
2019-12-14 09:51:00,1
2019-12-14 10:00:00,3
2019-12-14 10:04:00,5
2019-12-14 10:42:00,1
2019-12-14 10:55:00,1
2019-12-14 11:01:00,1
2019-12-14 11:27:00,1
2019-12-14 11:49:00,1
2019-12-14 11:56:00,1
2019-12-14 12:03:00,1
2019-12-14 12:10:00,1
2019-12-14 12:26:00,1
2019-12-14 12:52:00,1
2019-12-14 13:32:00,1
2019-12-14 13:41:00,1
2019-12-14 13:48:00,1
2019-12-14 14:08:00,1
2019-12-14 14:20:00,1
2019-12-14 14:28:00,1
2019-12-14 14:52:00,1
2019-12-14 15:01:00,1
2019-12-14 15:04:00,1
2019-12-14 15:13:00,1
2019-12-14 15:27:00,1
2019-12-14 16:12:00,2
2019-12-14 16:25:00,1
2019-12-14 16:36:00,1
2019-12-14 16:43:00,2
2019-12-14 16:44:00,4
2019-12-14 16:45:00,1
2019-12-14 16:52:00,4
2019-12-14 16:53:00,5
2019-12-14 16:54:00,1
2019-12-14 17:13:00,1
2019-12-14 17:21:00,1
2019-12-14 17:55:00,1
2019-12-14 18:18:00,1
2019-12-14 18:25:00,1
2019-12-14 18:53:00,1
2019-12-14 18:55:00,5
2019-12-14 18:58:00,1
2019-12-14 18:59:00,1
2019-12-14 19:17:00,1
2019-12-14 19:51:00,1
2019-12-14 19:53:00,1
2019-12-14 20:00:00,1
2019-12-14 20:08:00,1
2019-12-14 20:11:00,1
2019-12-14 20:13:00,1
2019-12-14 20:20:00,1
2019-12-14 21:02:00,1
2019-12-14 21:11:00,1
2019-12-14 21:12:00,1
2019-12-14 21:17:00,1
2019-12-14 21:44:00,1
2019-12-14 21:55:00,1
2019-12-14 21:58:00,2
2019-12-14 22:01:00,1
2019-12-14 22:18:00,1
2019-12-14 22:22:00,1
2019-12-14 22:29:00,1
2019-12-14 22:35:00,1
2019-12-14 22:41:00,1
2019-12-14 22:49:00,1
2019-12-14 23:13:00,1
2019-12-14 23:30:00,1
2019-12-14 23:36:00,2
2019-12-14 23:48:00,1
