81,select * from Field where fieldId=#
2019-08-26 00:01:00,1
2019-08-26 00:16:00,1
2019-08-26 01:00:00,1
2019-08-26 01:20:00,1
2019-08-26 01:41:00,5
2019-08-26 01:42:00,4
2019-08-26 03:00:00,1
2019-08-26 03:57:00,1
2019-08-26 06:58:00,1
2019-08-26 07:05:00,1
2019-08-26 07:09:00,1
2019-08-26 08:08:00,1
2019-08-26 08:31:00,1
2019-08-26 09:17:00,1
2019-08-26 10:15:00,1
2019-08-26 11:00:00,1
2019-08-26 11:04:00,1
2019-08-26 11:05:00,1
2019-08-26 11:26:00,1
2019-08-26 11:42:00,1
2019-08-26 13:17:00,18
2019-08-26 13:39:00,1
2019-08-26 14:08:00,1
2019-08-26 14:18:00,1
2019-08-26 14:22:00,2
2019-08-26 14:36:00,1
2019-08-26 14:47:00,1
2019-08-26 14:59:00,8
2019-08-26 15:00:00,7
2019-08-26 15:01:00,1
2019-08-26 15:37:00,1
2019-08-26 15:51:00,1
2019-08-26 16:32:00,1
2019-08-26 17:18:00,1
2019-08-26 17:19:00,1
2019-08-26 17:32:00,1
2019-08-26 17:48:00,1
2019-08-26 18:32:00,1
2019-08-26 18:41:00,1
2019-08-26 19:43:00,1
2019-08-26 21:52:00,1
2019-08-26 22:57:00,1
2019-08-26 23:35:00,1
