1,"select top # plate,mjd,fiberid,soa.segue2_target1,soa.segue2primary  from SpecObjAll as soa   JOIN PhotoObjAll as ph on ph.objID=soa.bestobjid  WHERE (soa.segue2_target1 & #)!= # and soa.segue2primary>#"
2019-08-26 12:07:00,1
