1,"SELECT TOP #   a.OBJID,   a.RA,   a.DEC,   dbo.fGetNearestSpecObjIdAllEq(a.RA, a.DEC, #) AS myid    FROM    MyDB.akari_# as a,   photoobjall AS p"
2019-08-26 09:05:00,1
