2,"select objid,ra,dec,u,g,r,petromag_u,petromag_g,petromag_r,petror9#_r,petror5#_r,fracdev_r from PhotoObjall where ra># and ra<# and dec># and dec<#"
2019-08-26 10:37:00,2
