1,"SELECT TOP #   a.OBJID, a.RA, a.DEC, p.fGetNearestObjIdAllEq(a.RA, a.DEC, #) AS obid    FROM    MyDB.akari_# as a,   photoobjall AS p"
2019-08-26 08:59:00,1
