77,select * from SpecLineIndex where specObjId=#
2019-08-26 00:16:00,1
2019-08-26 00:58:00,1
2019-08-26 02:06:00,1
2019-08-26 02:47:00,1
2019-08-26 02:52:00,1
2019-08-26 04:11:00,1
2019-08-26 05:31:00,1
2019-08-26 07:04:00,1
2019-08-26 07:08:00,1
2019-08-26 07:38:00,1
2019-08-26 10:07:00,1
2019-08-26 11:57:00,1
2019-08-26 13:12:00,24
2019-08-26 13:13:00,14
2019-08-26 13:21:00,1
2019-08-26 15:01:00,1
2019-08-26 15:02:00,17
2019-08-26 15:06:00,1
2019-08-26 17:18:00,1
2019-08-26 17:48:00,1
2019-08-26 19:08:00,1
2019-08-26 19:36:00,1
2019-08-26 20:28:00,1
2019-08-26 22:02:00,1
2019-08-26 22:32:00,1
