74,select * from Photoz where objid=#
2019-08-26 00:12:00,7
2019-08-26 00:13:00,3
2019-08-26 00:18:00,1
2019-08-26 00:24:00,2
2019-08-26 03:14:00,1
2019-08-26 03:40:00,2
2019-08-26 05:12:00,1
2019-08-26 07:23:00,1
2019-08-26 08:40:00,1
2019-08-26 09:11:00,1
2019-08-26 11:48:00,1
2019-08-26 11:52:00,1
2019-08-26 12:41:00,1
2019-08-26 13:16:00,1
2019-08-26 13:29:00,1
2019-08-26 14:33:00,1
2019-08-26 14:39:00,5
2019-08-26 14:42:00,1
2019-08-26 15:25:00,1
2019-08-26 16:33:00,1
2019-08-26 19:10:00,1
2019-08-26 19:37:00,28
2019-08-26 19:38:00,6
2019-08-26 20:05:00,1
2019-08-26 20:46:00,1
2019-08-26 21:32:00,1
2019-08-26 21:39:00,1
2019-08-26 23:40:00,1
