1131,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-08-26 01:03:00,1
2019-08-26 04:06:00,15
2019-08-26 04:07:00,16
2019-08-26 04:08:00,16
2019-08-26 04:09:00,14
2019-08-26 04:10:00,14
2019-08-26 04:11:00,14
2019-08-26 04:12:00,10
2019-08-26 04:13:00,12
2019-08-26 04:14:00,14
2019-08-26 04:15:00,14
2019-08-26 04:16:00,13
2019-08-26 04:17:00,16
2019-08-26 04:18:00,14
2019-08-26 04:19:00,14
2019-08-26 04:20:00,15
2019-08-26 04:21:00,12
2019-08-26 04:22:00,15
2019-08-26 04:23:00,14
2019-08-26 04:24:00,13
2019-08-26 04:25:00,12
2019-08-26 04:26:00,13
2019-08-26 04:27:00,15
2019-08-26 04:28:00,12
2019-08-26 04:29:00,14
2019-08-26 04:30:00,11
2019-08-26 04:31:00,14
2019-08-26 04:32:00,14
2019-08-26 04:33:00,15
2019-08-26 04:34:00,8
2019-08-26 04:35:00,13
2019-08-26 04:36:00,13
2019-08-26 04:37:00,15
2019-08-26 04:38:00,14
2019-08-26 04:39:00,15
2019-08-26 04:40:00,14
2019-08-26 04:41:00,10
2019-08-26 04:42:00,14
2019-08-26 04:43:00,15
2019-08-26 04:44:00,14
2019-08-26 04:45:00,15
2019-08-26 04:46:00,10
2019-08-26 04:47:00,14
2019-08-26 04:48:00,15
2019-08-26 04:49:00,12
2019-08-26 04:50:00,10
2019-08-26 04:51:00,15
2019-08-26 04:52:00,13
2019-08-26 04:53:00,15
2019-08-26 04:54:00,14
2019-08-26 04:55:00,14
2019-08-26 04:56:00,15
2019-08-26 04:57:00,12
2019-08-26 04:58:00,13
2019-08-26 04:59:00,15
2019-08-26 05:00:00,14
2019-08-26 05:01:00,15
2019-08-26 05:02:00,16
2019-08-26 05:03:00,15
2019-08-26 05:04:00,16
2019-08-26 05:05:00,10
2019-08-26 05:06:00,13
2019-08-26 05:07:00,9
2019-08-26 05:08:00,10
2019-08-26 05:09:00,8
2019-08-26 05:10:00,13
2019-08-26 05:11:00,13
2019-08-26 05:12:00,14
2019-08-26 05:13:00,9
2019-08-26 05:14:00,13
2019-08-26 05:15:00,15
2019-08-26 05:16:00,15
2019-08-26 05:17:00,2
2019-08-26 15:33:00,1
2019-08-26 16:14:00,1
2019-08-26 16:30:00,2
2019-08-26 16:33:00,1
2019-08-26 16:39:00,2
2019-08-26 16:43:00,2
2019-08-26 16:48:00,2
2019-08-26 16:53:00,2
2019-08-26 18:31:00,2
2019-08-26 18:36:00,1
2019-08-26 19:04:00,1
2019-08-26 19:06:00,1
2019-08-26 19:23:00,1
2019-08-26 19:30:00,2
2019-08-26 19:31:00,1
2019-08-26 19:33:00,1
2019-08-26 19:44:00,2
2019-08-26 19:45:00,1
2019-08-26 19:46:00,1
2019-08-26 20:13:00,1
2019-08-26 20:45:00,2
2019-08-26 20:46:00,7
2019-08-26 20:47:00,3
2019-08-26 20:48:00,3
2019-08-26 20:49:00,3
2019-08-26 20:50:00,5
2019-08-26 20:51:00,7
2019-08-26 20:52:00,8
2019-08-26 20:53:00,3
2019-08-26 20:54:00,6
2019-08-26 20:56:00,5
2019-08-26 20:57:00,6
2019-08-26 20:58:00,4
2019-08-26 20:59:00,7
2019-08-26 21:00:00,4
2019-08-26 21:01:00,6
2019-08-26 21:02:00,3
2019-08-26 21:03:00,3
2019-08-26 21:04:00,4
2019-08-26 21:05:00,6
2019-08-26 21:06:00,5
2019-08-26 21:07:00,3
2019-08-26 21:08:00,4
2019-08-26 21:09:00,6
2019-08-26 21:10:00,6
2019-08-26 21:11:00,10
2019-08-26 21:12:00,8
2019-08-26 21:13:00,4
2019-08-26 21:14:00,1
2019-08-26 22:21:00,2
2019-08-26 22:26:00,2
2019-08-26 22:36:00,2
2019-08-26 22:44:00,2
