1,"SELECT top #   PZ.objID AS objID,   GT.ra AS ra,   GT.dec AS dec,   PZ.z AS z,   PZ.zErr AS zErr into mydb.#M_PhotoZ from DR1#.PhotoZ PZ   JOIN DR1#.GalaxyTag GT   ON PZ.objID = GT.objID WHERE z != # and zErr != #"
2019-08-26 10:22:00,1
