113,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-08-26 00:02:00,1
2019-08-26 01:22:00,1
2019-08-26 03:31:00,1
2019-08-26 05:49:00,1
2019-08-26 05:54:00,1
2019-08-26 06:15:00,1
2019-08-26 06:16:00,1
2019-08-26 06:18:00,5
2019-08-26 06:22:00,1
2019-08-26 07:21:00,4
2019-08-26 07:37:00,2
2019-08-26 08:17:00,4
2019-08-26 08:20:00,3
2019-08-26 08:50:00,1
2019-08-26 08:51:00,2
2019-08-26 08:54:00,1
2019-08-26 09:03:00,1
2019-08-26 09:05:00,2
2019-08-26 09:21:00,1
2019-08-26 09:22:00,2
2019-08-26 09:24:00,3
2019-08-26 09:49:00,1
2019-08-26 10:00:00,1
2019-08-26 10:01:00,1
2019-08-26 10:02:00,2
2019-08-26 10:56:00,1
2019-08-26 12:02:00,2
2019-08-26 12:05:00,1
2019-08-26 12:10:00,2
2019-08-26 12:17:00,1
2019-08-26 12:18:00,1
2019-08-26 12:30:00,1
2019-08-26 12:32:00,1
2019-08-26 13:01:00,1
2019-08-26 13:05:00,1
2019-08-26 13:25:00,3
2019-08-26 13:27:00,2
2019-08-26 13:35:00,1
2019-08-26 13:41:00,2
2019-08-26 13:42:00,2
2019-08-26 13:43:00,1
2019-08-26 13:44:00,1
2019-08-26 13:45:00,1
2019-08-26 13:46:00,2
2019-08-26 13:51:00,1
2019-08-26 13:53:00,1
2019-08-26 13:57:00,1
2019-08-26 14:38:00,1
2019-08-26 14:39:00,2
2019-08-26 14:40:00,2
2019-08-26 14:41:00,1
2019-08-26 14:43:00,2
2019-08-26 14:46:00,1
2019-08-26 14:48:00,1
2019-08-26 15:45:00,1
2019-08-26 16:25:00,1
2019-08-26 17:31:00,3
2019-08-26 17:32:00,1
2019-08-26 17:37:00,1
2019-08-26 18:36:00,1
2019-08-26 18:37:00,1
2019-08-26 18:39:00,1
2019-08-26 20:22:00,2
2019-08-26 20:36:00,1
2019-08-26 20:44:00,1
2019-08-26 20:45:00,1
2019-08-26 21:23:00,1
2019-08-26 21:37:00,1
2019-08-26 21:43:00,1
2019-08-26 21:44:00,2
2019-08-26 21:45:00,1
2019-08-26 21:47:00,1
2019-08-26 22:04:00,1
2019-08-26 23:13:00,1
2019-08-26 23:22:00,3
2019-08-26 23:23:00,2
