2,"SELECT TOP # p.objId,p.ra,p.dec,s.z,p.g,p.r,p.g-p.r,err_g   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE #<s.z AND s.z<#.#"
2019-02-06 11:10:00,2
