8,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r, s.z   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #  AND p.petror9#_r > # AND s.z<#"
2019-02-06 10:13:00,1
2019-02-06 10:14:00,1
2019-02-06 10:38:00,1
2019-02-06 10:39:00,1
2019-02-06 10:40:00,2
2019-02-06 10:41:00,1
2019-02-06 10:42:00,1
