30,select distinct parent from DBViewCols where viewname=&&&
2019-02-06 01:17:00,1
2019-02-06 06:01:00,1
2019-02-06 09:36:00,1
2019-02-06 09:57:00,1
2019-02-06 09:58:00,1
2019-02-06 10:18:00,1
2019-02-06 11:10:00,2
2019-02-06 11:15:00,1
2019-02-06 11:18:00,1
2019-02-06 11:41:00,1
2019-02-06 11:55:00,1
2019-02-06 13:59:00,1
2019-02-06 14:23:00,1
2019-02-06 14:25:00,2
2019-02-06 14:27:00,1
2019-02-06 15:03:00,1
2019-02-06 15:07:00,1
2019-02-06 15:54:00,1
2019-02-06 16:58:00,1
2019-02-06 17:59:00,1
2019-02-06 18:24:00,1
2019-02-06 20:09:00,1
2019-02-06 21:20:00,1
2019-02-06 22:20:00,1
2019-02-06 23:14:00,2
2019-02-06 23:44:00,1
2019-02-06 23:45:00,1
