32,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-06 04:56:00,1
2019-02-06 07:03:00,1
2019-02-06 08:15:00,1
2019-02-06 09:28:00,1
2019-02-06 09:53:00,1
2019-02-06 10:11:00,1
2019-02-06 12:19:00,1
2019-02-06 12:54:00,1
2019-02-06 13:03:00,1
2019-02-06 13:05:00,1
2019-02-06 13:09:00,1
2019-02-06 14:10:00,1
2019-02-06 14:12:00,1
2019-02-06 15:10:00,1
2019-02-06 16:07:00,1
2019-02-06 17:14:00,1
2019-02-06 17:18:00,1
2019-02-06 17:23:00,1
2019-02-06 17:24:00,1
2019-02-06 17:25:00,1
2019-02-06 19:06:00,1
2019-02-06 19:25:00,1
2019-02-06 21:48:00,1
2019-02-06 21:49:00,1
2019-02-06 21:50:00,1
2019-02-06 21:53:00,2
2019-02-06 22:01:00,1
2019-02-06 22:07:00,1
2019-02-06 22:10:00,1
2019-02-06 22:11:00,2
