59,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-06 00:41:00,1
2019-02-06 00:58:00,1
2019-02-06 01:58:00,1
2019-02-06 02:48:00,1
2019-02-06 02:57:00,1
2019-02-06 03:58:00,1
2019-02-06 04:58:00,1
2019-02-06 05:58:00,1
2019-02-06 06:57:00,1
2019-02-06 07:55:00,1
2019-02-06 07:56:00,1
2019-02-06 08:03:00,1
2019-02-06 08:05:00,1
2019-02-06 08:09:00,1
2019-02-06 08:10:00,1
2019-02-06 08:19:00,9
2019-02-06 08:56:00,1
2019-02-06 09:31:00,9
2019-02-06 09:59:00,1
2019-02-06 10:58:00,1
2019-02-06 11:57:00,1
2019-02-06 12:58:00,1
2019-02-06 13:35:00,9
2019-02-06 13:57:00,1
2019-02-06 14:58:00,1
2019-02-06 15:58:00,1
2019-02-06 16:03:00,1
2019-02-06 16:48:00,1
2019-02-06 16:50:00,1
2019-02-06 16:53:00,1
2019-02-06 16:58:00,1
2019-02-06 17:07:00,1
2019-02-06 17:10:00,1
2019-02-06 17:58:00,1
2019-02-06 18:58:00,1
