1,"SELECT dr7objid, ra, dec into mydb.no_spiral_feature from dbo.zoo2MainSpecz WHERE    total_votes > #    and t0#_spiral_a0#_spiral_fraction > #   and t0#_spiral_a0#_spiral_debiased > #   and t1#_arms_winding_a2#_tight_debiased <#   and t1#_arms_winding_a2#_tight_fraction <#   and t1#_arms_winding_a2#_medium_fraction <#   and t1#_arms_winding_a2#_medium_debiased <#   and t1#_arms_winding_a3#_loose_fraction <#   and t1#_arms_winding_a3#_loose_debiased <#"
2019-02-06 00:57:00,1
