1,"SELECT TOP # p.objId,p.ra,p.dec,p.z,p.petror9#_r,p.g,p.r,p.g-p.r   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.z BETWEEN # AND #     AND p.petror9#_r > #     AND p.g BETWEEN # AND #"
2019-02-06 17:27:00,1
