21,select * from SpecLineIndex where specObjId=#
2019-02-06 00:22:00,1
2019-02-06 00:53:00,1
2019-02-06 06:53:00,1
2019-02-06 07:46:00,1
2019-02-06 08:24:00,1
2019-02-06 08:52:00,1
2019-02-06 08:59:00,1
2019-02-06 09:05:00,1
2019-02-06 09:18:00,1
2019-02-06 09:33:00,1
2019-02-06 10:54:00,1
2019-02-06 11:46:00,1
2019-02-06 12:54:00,1
2019-02-06 14:24:00,1
2019-02-06 14:52:00,1
2019-02-06 16:18:00,1
2019-02-06 16:21:00,2
2019-02-06 17:39:00,1
2019-02-06 18:00:00,1
2019-02-06 19:00:00,1
