3371,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-11-17 00:00:00,37
2019-11-17 00:01:00,165
2019-11-17 00:02:00,175
2019-11-17 00:03:00,166
2019-11-17 00:04:00,34
2019-11-17 01:21:00,90
2019-11-17 01:22:00,171
2019-11-17 01:23:00,160
2019-11-17 01:24:00,169
2019-11-17 01:25:00,174
2019-11-17 01:26:00,153
2019-11-17 01:27:00,174
2019-11-17 01:28:00,170
2019-11-17 01:29:00,174
2019-11-17 01:30:00,166
2019-11-17 01:31:00,140
2019-11-17 01:32:00,157
2019-11-17 01:33:00,152
2019-11-17 01:34:00,167
2019-11-17 01:35:00,164
2019-11-17 01:36:00,178
2019-11-17 01:37:00,170
2019-11-17 01:38:00,65
