34,select distinct parent from DBViewCols where viewname=&&&
2019-11-17 00:45:00,1
2019-11-17 00:50:00,2
2019-11-17 00:54:00,1
2019-11-17 00:56:00,1
2019-11-17 01:05:00,1
2019-11-17 01:32:00,3
2019-11-17 08:05:00,2
2019-11-17 08:36:00,2
2019-11-17 10:27:00,1
2019-11-17 10:47:00,1
2019-11-17 11:20:00,1
2019-11-17 12:26:00,5
2019-11-17 12:47:00,1
2019-11-17 12:48:00,1
2019-11-17 12:52:00,1
2019-11-17 12:55:00,1
2019-11-17 13:00:00,2
2019-11-17 13:50:00,1
2019-11-17 15:25:00,1
2019-11-17 17:19:00,3
2019-11-17 22:35:00,2
