1330,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-17 00:04:00,1
2019-11-17 00:06:00,7
2019-11-17 00:07:00,1
2019-11-17 00:14:00,1
2019-11-17 00:16:00,7
2019-11-17 00:17:00,1
2019-11-17 00:24:00,1
2019-11-17 00:26:00,7
2019-11-17 00:27:00,1
2019-11-17 00:34:00,1
2019-11-17 00:36:00,7
2019-11-17 00:37:00,1
2019-11-17 00:44:00,1
2019-11-17 00:46:00,7
2019-11-17 00:47:00,1
2019-11-17 00:54:00,1
2019-11-17 00:56:00,7
2019-11-17 00:57:00,1
2019-11-17 01:04:00,1
2019-11-17 01:06:00,7
2019-11-17 01:07:00,1
2019-11-17 01:14:00,1
2019-11-17 01:16:00,7
2019-11-17 01:17:00,1
2019-11-17 01:24:00,1
2019-11-17 01:26:00,7
2019-11-17 01:27:00,1
2019-11-17 01:34:00,1
2019-11-17 01:36:00,7
2019-11-17 01:37:00,2
2019-11-17 01:44:00,1
2019-11-17 01:46:00,7
2019-11-17 01:47:00,1
2019-11-17 01:54:00,1
2019-11-17 01:56:00,7
2019-11-17 01:57:00,1
2019-11-17 02:04:00,1
2019-11-17 02:06:00,7
2019-11-17 02:07:00,1
2019-11-17 02:14:00,1
2019-11-17 02:16:00,7
2019-11-17 02:17:00,1
2019-11-17 02:24:00,1
2019-11-17 02:26:00,8
2019-11-17 02:27:00,2
2019-11-17 02:34:00,1
2019-11-17 02:36:00,7
2019-11-17 02:37:00,1
2019-11-17 02:44:00,1
2019-11-17 02:46:00,7
2019-11-17 02:47:00,1
2019-11-17 02:54:00,1
2019-11-17 02:56:00,7
2019-11-17 02:57:00,2
